8,,Chào bán và phát hành/Thông tin công văn cấp phép,Số giấy chứng nhận,Số giấy chứng nhận,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING,certificate_no,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
8,,Chào bán và phát hành/Thông tin công văn cấp phép,Ngày cấp giấy chứng nhận,Ngày cấp giấy chứng nhận,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING,certificate_date,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
8,,Chào bán và phát hành/Thông tin công văn cấp phép,Số công văn gửi công ty,Số công văn gửi công ty,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING,official_letter_no,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
8,,Chào bán và phát hành/Thông tin công văn cấp phép,Ngày công văn,Ngày công văn,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING,official_letter_date,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
8,,Chào bán và phát hành/Thông tin công văn cấp phép,Hình thức phát hành,Hình thức phát hành,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,"LOOKUP_VALUES
SECURITIES_OFFERING_PLAN","LOOKUP_VALUES.LOOKUP_VALUE_VN 
SECURITIES_OFFERING_PLAN.offering_method_cd","NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
9,,Chào bán và phát hành/Thông tin cấp phép chào bán,Số lượng cấp phép,Số lượng cấp phép,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING,total_registered_qty,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
9,,Chào bán và phát hành/Thông tin cấp phép chào bán,Giá (cấp phép),Giá theo quyết định cấp phép chào bán,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING_PLAN,offering_price,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
9,,Chào bán và phát hành/Thông tin cấp phép chào bán,Giá trị cấp phép,Giá trị cấp phép chào bán,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING,total_expected_am,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
9,,Chào bán và phát hành/Thông tin cấp phép chào bán,Số lượng người lao động,Số lượng người lao động,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING_PLAN,employee_qty,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
9,,Chào bán và phát hành/Thông tin cấp phép chào bán,Đối tượng cấp phép,Đối tượng được chào bán,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING_PLAN,plan_single_obj,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
9,,Chào bán và phát hành/Thông tin cấp phép chào bán,Mục đích sử dụng vốn,Mục đích sử dụng vốn,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING,offering_purpose,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
10,,Chào bán và phát hành/Thông tin kết quả chào bán,Số lượng thực tế,Số lượng thực tế chào bán phát hành,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING_RESULT,offering_end_date,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,,,
10,,Chào bán và phát hành/Thông tin kết quả chào bán,Số lượng thực tế,Số lượng thực tế chào bán phát hành,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING_RESULT,total_successful_qty,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
10,,Chào bán và phát hành/Thông tin kết quả chào bán,Giá thực tế,Giá thực tế chào bán phát hành,Data Explorer,Chỉ tiêu cơ sở,TB,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING_RESULT,actual_offering_price,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
10,,Chào bán và phát hành/Thông tin kết quả chào bán,Giá trị thực tế,Giá trị thực tế chào bán phát hành,Data Explorer,Chỉ tiêu cơ sở,TB,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING_RESULT,total_collected_am,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
10,,Chào bán và phát hành/Thông tin kết quả chào bán,Số lượng người lao động,Số lượng người lao động,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING_RESULT,employee_qty,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
10,,Chào bán và phát hành/Thông tin kết quả chào bán,Đối tượng kết quả ,Đối tượng được chào bán,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,"SECURITIES_OFFERING_RESULT
SECURITIES_OFFERING_PLAN",RESULT_SINGLE_OBJ,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
10,,Chào bán và phát hành/Thông tin kết quả chào bán,Giá trị chào bán cho NĐTNN,Số tiền thu được của NĐT nước ngoài,Data Explorer,Chỉ tiêu cơ sở,TB,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING,foreign_collected_am,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,,,
