kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_GSDC_358,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,3. Đầu tư dài hạn khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_359,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,4. Dự phòng giảm giá đầu tư tài chính dài hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_360,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,V. Tài sản dài hạn khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_361,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,1. Chi phí trả trước dài hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_362,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,Tổng cộng tài sản (270),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_363,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,A - Nợ phải trả (300),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_364,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,I. Nợ ngắn hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_365,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,1. Vay và nợ ngắn hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_366,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,2. Phải trả cho người bán,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_367,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,2.1. Phải trả về hợp đồng bảo hiểm,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_368,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,2.2. Phải trả khác cho người bán,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_369,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,3. Người mua trả tiền trước,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_370,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,4. Thuế và các khoản phải nộp Nhà nước,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_371,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,5. Phải trả người lao động,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_372,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,6. Chi phí phải trả,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_373,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,7. Phải trả nội bộ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_374,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,8. Doanh thu chưa thực hiện ngắn hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_375,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,"9. Các khoản phải trả, phải nộp khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_376,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,10. Doanh thu hoa hồng chưa được hưởng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_377,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,11. Dự phòng phải trả ngắn hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_378,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,"12. Quỹ khen thưởng, phúc lợi",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_379,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,13. Giao dịch mua bán lại trái phiếu Chính phủ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_380,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,14. Dự phòng nghiệp vụ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_381,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,14.1. Dự phòng phí bảo hiểm gốc và nhận TBH,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_382,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,14.2. Dự phòng bồi thường bảo hiểm gốc và nhận TBH,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_383,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,14.3. Dự phòng dao động lớn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_384,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,II. Nợ dài hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_385,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,1. Phải trả dài hạn người bán,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_386,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,2. Phải trả dài hạn nội bộ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_387,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,3. Phải trả dài hạn khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_388,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,4. Vay và nợ dài hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_389,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,5. Thuế thu nhập hoãn lại phải trả,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_390,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,6. Dự phòng trợ cấp mất việc làm,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_391,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,7. Dự phòng phải trả dài hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_392,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,8. Doanh thu chưa thực hiện dài hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_393,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,9. Quỹ phát triển khoa học và công nghệ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_394,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,B - Vốn chủ sở hữu (400),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_395,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,I. Vốn chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_396,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,1. Vốn đầu tư của chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_397,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,2. Thặng dư vốn cổ phần,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_398,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,3. Vốn khác của chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_399,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,4. Cổ phiếu quỹ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_400,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,5. Chênh lệch đánh giá lại tài sản,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_401,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,6. Chênh lệch tỷ giá hối đoái,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_402,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,7. Quỹ đầu tư phát triển,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_403,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,8. Quỹ dự phòng tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_404,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,9. Quỹ dự trữ bắt buộc,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_405,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,10. Quỹ khác thuộc vốn chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_406,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,11. Lợi nhuận sau thuế chưa phân phối,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_407,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 23 - DN bảo hiểm - Bảng cân đối kế toán,Tổng cộng nguồn vốn (440),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_408,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,1. Doanh thu thuần hoạt động kinh doanh bảo hiểm,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_409,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,2. Doanh thu kinh doanh bất động sản đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_410,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,3. Doanh thu hoạt động tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_411,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,4. Thu nhập khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_412,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,5. Tổng chi phí hoạt động kinh doanh bảo hiểm,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_413,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,6. Giá vốn bất động sản đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_414,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,7. Chi phí hoạt động tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_415,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,8. Chi phí quản lý doanh nghiệp,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_416,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,9. Chi phí khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_417,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,10. Tổng lợi nhuận kế toán trước thuế (50=10+11+12+13-20-21-22-23-24),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_418,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,11. Chi phí thuế TNDN hiện hành,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_419,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,12. Chi phí thuế TNDN hoãn lại,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_420,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,13. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50-51-52),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_421,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,14. Lợi ích của cổ đông không kiểm soát,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_422,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,15. Lợi nhuận sau thuế (62=60-61),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_423,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 24 - DN bảo hiểm - Báo cáo KQKD,16. Lãi cơ bản trên cổ phiếu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_424,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,1. Tiền từ thu phí và hoa hồng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_425,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,2. Tiền thu từ các khoản nợ phí và hoa hồng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_426,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,3. Tiền thu từ các khoản thu được giảm chi,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_427,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,4. Tiền thu từ các hoạt động kinh doanh khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_428,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,5. Trả tiền bồi thường bảo hiểm,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_429,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,6. Trả tiền hoa hồng và các khoản nợ khác của kinh doanh bảo hiểm,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_430,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,"7. Trả tiền cho người bán, người cung cấp dịch vụ",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_431,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,8. Trả tiền cho cán bộ công nhân viên,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_432,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,9. Trả tiền nộp thuế và các khoản nợ Nhà nước,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_433,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,10. Trả tiền cho các khoản nợ khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_434,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,11. Tiền tạm ứng cho cán bộ công nhân viên và ứng trước cho người bán,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_435,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,Lưu chuyển tiền thuần từ hoạt động kinh doanh,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_436,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,1. Tiền thu từ các khoản đầu tư vào đơn vị khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_437,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,2. Tiền thu lãi đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_438,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,3. Tiền thu do bán tài sản cố định,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_439,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,4. Tiền đầu tư vào các đơn vị khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_440,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,5. Tiền mua tài sản cố định,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_441,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,Lưu chuyển tiền thuần từ hoạt động đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_442,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,1. Tiền thu do đi vay,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_443,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,2. Tiền thu do các chủ sở hữu góp vốn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_444,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,3. Tiền thu từ lãi tiền gửi,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_445,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,4. Tiền đã trả nợ vay,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_446,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,5. Tiền đã hoàn vốn cho các chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_447,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,6. Tiền lãi đã trả cho các nhà đầu tư vào doanh nghiệp,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_448,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,Lưu chuyển tiền thuần từ hoạt động tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_449,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_450,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,Tiền tồn đầu kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_451,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 25 - DN bảo hiểm - Báo cáo LCTT trực tiếp,Tiền tồn cuối kỳ (70 = 50+60),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_452,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,1. Lợi nhuận trước thuế,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_453,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,· Khấu hao TSCĐ và BĐSĐT,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_454,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,· Các khoản dự phòng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_455,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"· Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_456,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"· Lãi, lỗ từ hoạt động đầu tư",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_457,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,· Chi phí lãi vay,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_458,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,· Các khoản điều chỉnh khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_459,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_460,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"· Tăng, giảm các khoản phải thu",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_461,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"· Tăng, giảm hàng tồn kho",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_462,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"· Tăng, giảm các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_463,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"· Tăng, giảm chi phí trả trước",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_464,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"· Tăng, giảm chứng khoán kinh doanh",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_465,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,· Tiền lãi vay đã trả,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_466,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,· Thuế thu nhập doanh nghiệp đã nộp,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_467,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,· Tiền thu khác từ hoạt động kinh doanh,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_468,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,· Tiền chi khác cho hoạt động kinh doanh,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_469,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,Lưu chuyển tiền thuần từ hoạt động kinh doanh,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_470,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"1.Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_471,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"2.Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_472,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"3.Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
