bpi_term_id,dimension_id,dimension_name,dimension_tags,bcv_category_id
42dd31f4-81f3-4751-b871-c0223e66b748,b530758c-bc51-4d73-85f2-01557151d27c,Value At Risk Confidence Level,property,8a72919e-8c40-4a73-b190-4803deb2160d
42dd31f4-81f3-4751-b871-c0223e66b748,d55fb2bf-cee7-445e-93e3-c8b13d971fa1,Idiosyncratic Liquidity Risk Scenario Type,property,bc650499-3cff-4679-bf99-6e812f9c7c04
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,0aef3155-320e-4d30-bfdf-2bdbe9e78723,Event Occurrence Location,property,87b6800b-17a7-4359-8a07-42af3b0e5f54
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,16a73268-dc98-47fb-a8f5-1ecfb8538681,Communication Delay Reason Type,property,8d9d994c-aa77-4692-8f6b-d314a5221237
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,3506ea83-d2fc-4d1d-9563-47c8bda4dbb0,Channel Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,3ef008e6-5fae-4e81-b617-a7c809e4ea97,Breach Of Privacy Type,property,87b6800b-17a7-4359-8a07-42af3b0e5f54
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,5926538d-9444-4c3e-8513-0216c7f1d48a,Personal Data Type,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,82380754-f210-4a0f-ad62-3eed0cf227f4,Event Occurrence Channel,property,87b6800b-17a7-4359-8a07-42af3b0e5f54
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,ac488bb9-6c63-4208-9eba-1d75ea35df36,Event Severity Rating,property,87b6800b-17a7-4359-8a07-42af3b0e5f54
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,c38569b8-a082-4fb6-b006-b939e49f6f80,Notification Period Compliance,property,8d9d994c-aa77-4692-8f6b-d314a5221237
4980b1b8-e828-4c97-8c66-590c9f7ee4f5,d85313fb-df1e-4cac-b31b-6943e5f021eb,Impact Type,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,037bcc4f-0e70-438a-a1eb-c5897de2537e,Credit Risk Rating,concept,8a72919e-8c40-4a73-b190-4803deb2160d
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,064ec6dc-d2e5-4956-9344-960470fd825d,Currency Locale,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,06b34584-c1d0-4526-a3e8-08fbcf8c8174,Customer Performance Status,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,1b61d279-1f80-4f92-ab65-dedc624d0c48,Product Payment Variability,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,40860b0b-90d2-4c33-9b67-6d44c9f07049,Restructure Difficulty Level,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,4f5fa15c-2c6f-401e-b58c-c1a2ac79b898,Probability Of Default,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,5bc4cbda-7b20-4ce3-ae6b-7b6af8968399,Customer Market Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,630963f4-94bd-4d65-b5fa-51ce036c5696,Finance Service Unutilized Range,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,6b224a40-4d53-49c9-bde8-19fb350df149,Exposure Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,6ffbf272-aecd-4fe9-afa9-d0207f257f1a,Fee Type,property,a8fe79a1-0f42-4423-adca-3994493a78b3
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,77c68463-929f-4412-8c24-4bfaa10caee5,Organization Legal Structure,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,85512c73-3737-4f23-9cac-834739a3d930,Potential Exposure Range,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,8a04138b-149a-4ed3-8bd0-4454f980ced8,Finance Service Utilization Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,a56bf261-b613-4798-ad74-79b32c514aa6,Arrangement Credit Risk Category,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,a6ce05b1-6e9d-4bf9-98c3-416f6069493c,Product Credit Exposure Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,d09f4dcc-da4b-4ea3-9dbc-a610a0e378ef,Arrangement Financial Status,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,ee550f54-09e5-4b45-b414-52a624cafc09,Arrangement Security Adequacy Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,f170bd8b-dce5-4d54-9ae0-cf302464f4d0,Geographic Area,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
4f99ee0f-f48c-4375-bc0d-0f7d7105d830,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
512faf0b-5f03-4ecf-ae2c-d94a0305df06,6282bb05-6d84-4120-a825-83e902def001,Arrangement Age Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
512faf0b-5f03-4ecf-ae2c-d94a0305df06,8a04138b-149a-4ed3-8bd0-4454f980ced8,Finance Service Utilization Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
512faf0b-5f03-4ecf-ae2c-d94a0305df06,9aceb395-6f0c-429e-94be-0690e538bf15,Continuity Of Address Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
512faf0b-5f03-4ecf-ae2c-d94a0305df06,a37b7400-2bbd-4686-be1b-0277c07f81c2,Individual Employment Status,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
512faf0b-5f03-4ecf-ae2c-d94a0305df06,a6f5fa5b-56a1-4e74-832f-e17cd0c72825,Length Of Time At Current Employment Time Period,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
512faf0b-5f03-4ecf-ae2c-d94a0305df06,c224c425-900a-4e1d-9be2-c66cac069d3c,Individual Marital Status,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
512faf0b-5f03-4ecf-ae2c-d94a0305df06,d2af583e-1118-4c38-ae42-f0c718b980af,Finance Service Past Due Aging Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
512faf0b-5f03-4ecf-ae2c-d94a0305df06,d475792a-0fd8-4e78-bf04-55aeaa2650c0,Housing Tenure,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
512faf0b-5f03-4ecf-ae2c-d94a0305df06,f742300e-87c0-4597-9cb4-272537314624,Household Number Of Dependent Children Range,property,8a72919e-8c40-4a73-b190-4803deb2160d
6416002d-d052-4633-8dda-4d99b7370dcb,150db59c-ef54-46d9-b793-fa78bfc01995,Data Processing Purpose Type,property,e67ef71d-697b-47ae-aa96-6f24a6b01c3c
6416002d-d052-4633-8dda-4d99b7370dcb,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
6416002d-d052-4633-8dda-4d99b7370dcb,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
6416002d-d052-4633-8dda-4d99b7370dcb,a8798936-ba88-4c00-91db-6b570f7513a9,Occurrence Location,property,e67ef71d-697b-47ae-aa96-6f24a6b01c3c
6416002d-d052-4633-8dda-4d99b7370dcb,ac451218-5fe7-415e-bbaf-00c32d3e99c2,Risk Assessment Owner,property,8d9d994c-aa77-4692-8f6b-d314a5221237
6416002d-d052-4633-8dda-4d99b7370dcb,b5cbcc9b-a289-47f8-bec1-b67b34415fd5,Risk Assessment Type,property,8d9d994c-aa77-4692-8f6b-d314a5221237
653d6267-2b5d-4c31-a8c8-67372ae47421,60f4cd6d-e334-4742-8711-54446335f5ab,Financial Market Instrument,concept,ac40c15a-f09d-4ea5-83f2-00a29e43d080
653d6267-2b5d-4c31-a8c8-67372ae47421,6b224a40-4d53-49c9-bde8-19fb350df149,Exposure Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
653d6267-2b5d-4c31-a8c8-67372ae47421,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
653d6267-2b5d-4c31-a8c8-67372ae47421,b4c2d1a2-78df-4072-90cf-45a855219115,Financial Market Instrument Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
79681008-88f8-42be-a93b-e51242dda326,28de1921-fb18-484f-8abf-789a53365b5e,Organization,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
79681008-88f8-42be-a93b-e51242dda326,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
79681008-88f8-42be-a93b-e51242dda326,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
79681008-88f8-42be-a93b-e51242dda326,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
79681008-88f8-42be-a93b-e51242dda326,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,037bcc4f-0e70-438a-a1eb-c5897de2537e,Credit Risk Rating,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,064ec6dc-d2e5-4956-9344-960470fd825d,Currency Locale,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,0790ff32-0ca2-499c-8310-93772c1ffff6,Profession,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,19332598-fcc7-447c-a121-647cb3ba477b,Secured Arrangement Coverage,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,2c920186-bc0f-42c1-a223-24a285ebe545,Currency Zone,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,30f2201e-14ec-41d4-a9ce-02df271f57a6,Currency Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,334ce9c5-671a-486b-935c-f31b73d7e772,Arrangement In Order Duration Range,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,34074ab9-97c8-4654-9330-60839b8bb565,Household Income Range,property,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,3506ea83-d2fc-4d1d-9563-47c8bda4dbb0,Channel Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,41ba810a-fccd-4f6d-b38a-d87e7a84c671,Currency Convertibility,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,4e4cd2c8-085f-4643-a69b-c8a778a7f39c,Organization Industry Classification,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,528679f5-adc4-4d2f-9db4-00911a104c02,Arrangement Counterparty,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,57532bd2-99d3-43c1-a41d-e3f1e9248996,Customer Profitability Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,5bc4cbda-7b20-4ce3-ae6b-7b6af8968399,Customer Market Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,6b145247-48a4-49a4-af3a-315e79cad3b1,Transaction Life Cycle Status Reason,property,6462bcb0-3560-48d5-9f4e-406e8375074a
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,6b224a40-4d53-49c9-bde8-19fb350df149,Exposure Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,785809ca-d9df-4012-b901-c9b6f839efcb,Loan Arrangement Repayment Term,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,82d8f2bf-1c39-4125-b114-7c65467d2ce3,Socio Economic Category,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,89ae4c6e-59c8-4ac2-9f3e-5c8a1b6d748a,Region,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,8a14c947-e699-4e39-a09e-e6e4ce43af39,Currency Risk Rating,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,9dc77405-8721-41fb-aa3b-b7850198fadd,Location,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,9e4b746e-b2b7-4630-8d78-24db1973fcf9,Customer Relationship Life Cycle Status,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,a6ce05b1-6e9d-4bf9-98c3-416f6069493c,Product Credit Exposure Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,a8979a11-b271-4843-a0d7-cc46cfe3e579,Currency,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,adf8af3a-422c-4239-9e1a-349ff7132c10,Customer Relationship Age Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,cf383b50-68fd-494c-a1fd-ef1b39d7b4a0,Time Commitment,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,d475792a-0fd8-4e78-bf04-55aeaa2650c0,Housing Tenure,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,d646f225-d18e-465a-960c-78658e8f267a,Business Activity Life Cycle Status Reason,property,e67ef71d-697b-47ae-aa96-6f24a6b01c3c
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,d9f9659d-7e08-4039-a5e2-15d72c532e22,Line Of Business Reporting Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,f170bd8b-dce5-4d54-9ae0-cf302464f4d0,Geographic Area,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
7cf12dd0-f363-4914-b95f-8f0e37c6fb9e,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
83c43947-0093-46ab-9cca-5c82e56f3811,042a9fe7-a9dc-4325-972c-c24518910542,Aggregate Authority Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
83c43947-0093-46ab-9cca-5c82e56f3811,064ec6dc-d2e5-4956-9344-960470fd825d,Currency Locale,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
83c43947-0093-46ab-9cca-5c82e56f3811,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
83c43947-0093-46ab-9cca-5c82e56f3811,1b7c9641-6e2a-42ec-ac58-16402831ddd6,Credit Authority Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
83c43947-0093-46ab-9cca-5c82e56f3811,2c920186-bc0f-42c1-a223-24a285ebe545,Currency Zone,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
83c43947-0093-46ab-9cca-5c82e56f3811,30f2201e-14ec-41d4-a9ce-02df271f57a6,Currency Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
83c43947-0093-46ab-9cca-5c82e56f3811,41ba810a-fccd-4f6d-b38a-d87e7a84c671,Currency Convertibility,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
83c43947-0093-46ab-9cca-5c82e56f3811,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
83c43947-0093-46ab-9cca-5c82e56f3811,5bc4cbda-7b20-4ce3-ae6b-7b6af8968399,Customer Market Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
83c43947-0093-46ab-9cca-5c82e56f3811,6b224a40-4d53-49c9-bde8-19fb350df149,Exposure Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
83c43947-0093-46ab-9cca-5c82e56f3811,79751f32-dbc4-4184-abd0-14e84d0831c2,Organization Unit Structure,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
83c43947-0093-46ab-9cca-5c82e56f3811,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
83c43947-0093-46ab-9cca-5c82e56f3811,8a14c947-e699-4e39-a09e-e6e4ce43af39,Currency Risk Rating,concept,8a72919e-8c40-4a73-b190-4803deb2160d
83c43947-0093-46ab-9cca-5c82e56f3811,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
83c43947-0093-46ab-9cca-5c82e56f3811,a0e6e954-4a67-4935-8577-9e2031fe4f67,Settlement Authority Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
83c43947-0093-46ab-9cca-5c82e56f3811,a8979a11-b271-4843-a0d7-cc46cfe3e579,Currency,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
83c43947-0093-46ab-9cca-5c82e56f3811,ad268216-f39f-40a8-84f9-5d82b222fa65,Organization Unit Authority Designation,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
83c43947-0093-46ab-9cca-5c82e56f3811,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
83c43947-0093-46ab-9cca-5c82e56f3811,cacb805d-64e7-4c80-ba23-88ad620793d0,Employment Position,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
83c43947-0093-46ab-9cca-5c82e56f3811,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
8592943c-2b8b-47c7-9ed2-756234b2e079,064ec6dc-d2e5-4956-9344-960470fd825d,Currency Locale,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
8592943c-2b8b-47c7-9ed2-756234b2e079,0790ff32-0ca2-499c-8310-93772c1ffff6,Profession,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
8592943c-2b8b-47c7-9ed2-756234b2e079,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
8592943c-2b8b-47c7-9ed2-756234b2e079,1b61d279-1f80-4f92-ab65-dedc624d0c48,Product Payment Variability,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
8592943c-2b8b-47c7-9ed2-756234b2e079,1ed63b0c-f97e-46ab-aa12-0ec9051b6d86,Interest Rate Condition,concept,a8fe79a1-0f42-4423-adca-3994493a78b3
8592943c-2b8b-47c7-9ed2-756234b2e079,2c920186-bc0f-42c1-a223-24a285ebe545,Currency Zone,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
8592943c-2b8b-47c7-9ed2-756234b2e079,30f2201e-14ec-41d4-a9ce-02df271f57a6,Currency Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
8592943c-2b8b-47c7-9ed2-756234b2e079,31a31b98-514e-474a-9120-b9a8548c48ed,Individual Gender,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
8592943c-2b8b-47c7-9ed2-756234b2e079,327a492d-31d6-4177-852f-b4bdb73b316a,Rent Per Month Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
8592943c-2b8b-47c7-9ed2-756234b2e079,34074ab9-97c8-4654-9330-60839b8bb565,Household Income Range,property,8a72919e-8c40-4a73-b190-4803deb2160d
8592943c-2b8b-47c7-9ed2-756234b2e079,39e05375-4568-4b0a-b42f-307b2e9cbd9b,Individual Pursuit,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
8592943c-2b8b-47c7-9ed2-756234b2e079,3c1430fe-9fd1-420e-9a8f-3a89572ca29f,Interest Type,property,a8fe79a1-0f42-4423-adca-3994493a78b3
8592943c-2b8b-47c7-9ed2-756234b2e079,3d451b3b-7fef-45dd-83d5-bb866541549e,Individual Health Status,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
8592943c-2b8b-47c7-9ed2-756234b2e079,41ba810a-fccd-4f6d-b38a-d87e7a84c671,Currency Convertibility,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
8592943c-2b8b-47c7-9ed2-756234b2e079,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
8592943c-2b8b-47c7-9ed2-756234b2e079,4e4cd2c8-085f-4643-a69b-c8a778a7f39c,Organization Industry Classification,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
8592943c-2b8b-47c7-9ed2-756234b2e079,52add8cc-e66b-4a54-8400-5c27889a52eb,Product Sponsorship,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
8592943c-2b8b-47c7-9ed2-756234b2e079,569dccda-cfb2-4755-b188-45fdd856d818,Product Profitability Segment,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
8592943c-2b8b-47c7-9ed2-756234b2e079,5bc4cbda-7b20-4ce3-ae6b-7b6af8968399,Customer Market Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
8592943c-2b8b-47c7-9ed2-756234b2e079,5c093e0d-6d77-40b5-888b-8e6f1c2512ab,Financial Product Currency Mix,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
8592943c-2b8b-47c7-9ed2-756234b2e079,5cd11f53-fb08-47d6-9bde-96ec49c2f6a8,Individual Certification Type,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
8592943c-2b8b-47c7-9ed2-756234b2e079,6607ab60-68f6-4f7f-8caa-7a1c67317fab,Product Ownership Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
8592943c-2b8b-47c7-9ed2-756234b2e079,6fab0f6e-dc51-4b51-b4e9-c52efd0045a0,Arrangement Time Commitment,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
8592943c-2b8b-47c7-9ed2-756234b2e079,6ffed70b-d264-4a0f-a36f-4a99d46b196d,Interest Rate Index,concept,8a72919e-8c40-4a73-b190-4803deb2160d
8592943c-2b8b-47c7-9ed2-756234b2e079,7bd93714-64bc-405b-adca-6cc5537aaba6,Market Risk Approach Type,property,bc650499-3cff-4679-bf99-6e812f9c7c04
8592943c-2b8b-47c7-9ed2-756234b2e079,7d5cf6e9-ed75-4242-8908-0d40477cb51a,Product Usability,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
8592943c-2b8b-47c7-9ed2-756234b2e079,82d8f2bf-1c39-4125-b114-7c65467d2ce3,Socio Economic Category,concept,8a72919e-8c40-4a73-b190-4803deb2160d
8592943c-2b8b-47c7-9ed2-756234b2e079,8766fa7a-dd7b-46e3-a125-5850a03de8fd,Financial Product Currency Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
8592943c-2b8b-47c7-9ed2-756234b2e079,8a14c947-e699-4e39-a09e-e6e4ce43af39,Currency Risk Rating,concept,8a72919e-8c40-4a73-b190-4803deb2160d
8592943c-2b8b-47c7-9ed2-756234b2e079,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
8592943c-2b8b-47c7-9ed2-756234b2e079,9aceb395-6f0c-429e-94be-0690e538bf15,Continuity Of Address Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
8592943c-2b8b-47c7-9ed2-756234b2e079,a1f92dd3-bfd0-47bb-9973-ed70f75f9ef5,Product Delivery Time Band,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
8592943c-2b8b-47c7-9ed2-756234b2e079,a6f5fa5b-56a1-4e74-832f-e17cd0c72825,Length Of Time At Current Employment Time Period,property,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
8592943c-2b8b-47c7-9ed2-756234b2e079,a8979a11-b271-4843-a0d7-cc46cfe3e579,Currency,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
