bcv_core_object,silver_entity,silver_table,silver_attribute,silver_column,description,data_domain,data_type,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Involved Party,Market Surveillance Suspicious Account,mkt_surveil_sspcs_ac,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,GSGD,suspicious_account,,,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,mkt_surveil_sspcs_ac,Market Surveillance Case Id,mkt_surveil_case_id,FK đến vụ việc giám sát.,Surrogate Key,string,FALSE,FALSE,GSGD,suspicious_account,GSGD.suspicious_account.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Id.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,mkt_surveil_sspcs_ac,Market Surveillance Case Code,mkt_surveil_case_code,Mã vụ việc. Denormalized.,Text,string,FALSE,FALSE,GSGD,suspicious_account,GSGD.suspicious_account.case_file_id,Lookup pair: Market Surveillance Case.Market Surveillance Case Code. Pair with Market Surveillance Case Id.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,mkt_surveil_sspcs_ac,Investor Trading Account Id,ivsr_tdg_ac_id,FK đến tài khoản giao dịch nghi vấn.,Surrogate Key,string,FALSE,FALSE,GSGD,suspicious_account,GSGD.suspicious_account.account_id,FK target: Investor Trading Account.Investor Trading Account Id.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,mkt_surveil_sspcs_ac,Investor Trading Account Code,ivsr_tdg_ac_code,Mã tài khoản nghi vấn. Denormalized.,Text,string,FALSE,FALSE,GSGD,suspicious_account,GSGD.suspicious_account.account_id,Lookup pair: Investor Trading Account.Investor Trading Account Code. Pair with Investor Trading Account Id.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,mkt_surveil_sspcs_ac,Criteria Flags,crit_flags,Các tiêu chí đánh giá (JSON hoặc comma-separated).,Text,string,TRUE,FALSE,GSGD,suspicious_account,GSGD.suspicious_account.criteria_flags,,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,mkt_surveil_sspcs_ac,Suspicious Source Code,sspcs_src_code,"Nguồn xác định TK nghi vấn: 1=Hệ thống tự động, 2=User thêm.",Classification Value,string,TRUE,FALSE,GSGD,suspicious_account,GSGD.suspicious_account.source,Scheme: GSGD_SUSPICIOUS_SOURCE.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account Group,mkt_surveil_sspcs_ac_grp,Market Surveillance Suspicious Account Group Id,mkt_surveil_sspcs_ac_grp_id,Khóa đại diện cho nhóm tài khoản nghi vấn trong vụ việc.,Surrogate Key,string,FALSE,TRUE,GSGD,suspicious_account_group,,,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,mkt_surveil_sspcs_ac_grp,Market Surveillance Suspicious Account Group Code,mkt_surveil_sspcs_ac_grp_code,Mã nhóm tài khoản nghi vấn. BK.,Text,string,FALSE,FALSE,GSGD,suspicious_account_group,GSGD.suspicious_account_group.group_code,BK chính.,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,mkt_surveil_sspcs_ac_grp,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,GSGD,suspicious_account_group,,,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,mkt_surveil_sspcs_ac_grp,Market Surveillance Case Id,mkt_surveil_case_id,FK đến vụ việc giám sát.,Surrogate Key,string,FALSE,FALSE,GSGD,suspicious_account_group,GSGD.suspicious_account_group.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Id.,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,mkt_surveil_sspcs_ac_grp,Market Surveillance Case Code,mkt_surveil_case_code,Mã vụ việc. Denormalized.,Text,string,FALSE,FALSE,GSGD,suspicious_account_group,GSGD.suspicious_account_group.case_file_id,Lookup pair: Market Surveillance Case.Market Surveillance Case Code. Pair with Market Surveillance Case Id.,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,mkt_surveil_sspcs_ac_grp,Group Name,grp_nm,Tên nhóm tài khoản nghi vấn.,Text,string,TRUE,FALSE,GSGD,suspicious_account_group,GSGD.suspicious_account_group.group_name,,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,mkt_surveil_sspcs_ac_grp,Description,dsc,Mô tả nhóm.,Text,string,TRUE,FALSE,GSGD,suspicious_account_group,GSGD.suspicious_account_group.description,,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,mkt_surveil_sspcs_ac_grp,Relationship Criteria Code,rltnp_crit_code,"Tiêu chí phân nhóm: Danh tính, IP, MAC, Tiền.",Classification Value,string,TRUE,FALSE,GSGD,suspicious_account_group,GSGD.suspicious_account_group.relationship_criteria,Scheme: GSGD_RELATIONSHIP_CRITERIA.,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Member Rating,mbr_rtg,Member Rating Id,mbr_rtg_id,Khóa đại diện cho kết quả xếp hạng thành viên.,Surrogate Key,string,FALSE,TRUE,FMS,RANK,,PK surrogate.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Member Rating Code,mbr_rtg_code,Mã định danh kết quả xếp hạng. Map từ PK bảng nguồn.,Text,string,FALSE,FALSE,FMS,RANK,FMS.RANK.Id,BK chính.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,FMS,RANK,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Fund Management Company Id,fnd_mgt_co_id,FK đến công ty QLQ được xếp hạng.,Surrogate Key,string,FALSE,FALSE,FMS,RANK,FMS.RANK.SecId,FK target: Fund Management Company.Fund Management Company Id.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Fund Management Company Code,fnd_mgt_co_code,Mã công ty QLQ được xếp hạng.,Text,string,FALSE,FALSE,FMS,RANK,FMS.RANK.SecId,Lookup pair: Fund Management Company.Fund Management Company Code. Pair with Fund Management Company Id.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Member Rating Period Id,mbr_rtg_prd_id,FK đến kỳ đánh giá xếp loại.,Surrogate Key,string,FALSE,FALSE,FMS,RANK,FMS.RANK.RatingPdId,FK target: Member Rating Period.Member Rating Period Id.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Member Rating Period Code,mbr_rtg_prd_code,Mã kỳ đánh giá xếp loại.,Text,string,FALSE,FALSE,FMS,RANK,FMS.RANK.RatingPdId,Lookup pair: Member Rating Period.Member Rating Period Code. Pair with Member Rating Period Id.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Total Score,tot_scor,Tổng điểm đánh giá.,Percentage,"decimal(5,2)",TRUE,FALSE,FMS,RANK,FMS.RANK.TotalScore,,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Rank Value,rank_val,Giá trị xếp hạng (thứ tự).,Small Counter,int,TRUE,FALSE,FMS,RANK,FMS.RANK.RankValue,,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Rank Class Code,rank_clss_code,Xếp loại kết quả đánh giá.,Classification Value,string,TRUE,FALSE,FMS,RANK,FMS.RANK.RankClass,Scheme: FMS_RATING_CLASS.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Created Timestamp,crt_tms,Ngày tạo bản ghi.,Timestamp,timestamp,TRUE,FALSE,FMS,RANK,FMS.RANK.DateCreated,,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,mbr_rtg,Updated Timestamp,udt_tms,Ngày cập nhật bản ghi.,Timestamp,timestamp,TRUE,FALSE,FMS,RANK,FMS.RANK.DateModified,,Source System Code = 'FMS_RANK',
Involved Party,Public Company,pblc_co,Public Company Id,pblc_co_id,Khóa đại diện cho công ty đại chúng.,Surrogate Key,string,FALSE,TRUE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Public Company Code,pblc_co_code,Mã công ty đại chúng. Map từ PK ThanhTra.DM_CONG_TY_DC.ID.,Text,string,FALSE,FALSE,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.ID,BK của entity.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,FALSE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Public Company Name,pblc_co_nm,Tên tiếng Việt công ty đại chúng.,Text,string,FALSE,FALSE,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.TEN_TIENG_VIET,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Public Company English Name,pblc_co_en_nm,Tên tiếng Anh công ty đại chúng.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.TEN_TIENG_ANH,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Public Company Short Name,pblc_co_shrt_nm,Tên viết tắt công ty đại chúng.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.TEN_VIET_TAT,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Company Type Code,co_tp_code,Loại hình công ty.,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.LOAI_HINH_CONG_TY,Scheme: TT_COMPANY_TYPE.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Charter Capital Amount,charter_cptl_amt,Vốn điều lệ.,Currency Amount,"decimal(23,2)",TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.VON_DIEU_LE,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Life Cycle Status Code,lcs_code,Trạng thái hoạt động.,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.TRANG_THAI_HOAT_DONG,Scheme: LIFE_CYCLE_STATUS.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Business License Number,bsn_license_nbr,Số giấy phép kinh doanh.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.GIAY_PHEP_KINH_DOANH,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Website,webst,Website chính thức.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.WEBSITE,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Business Registration Number,bsn_rgst_nbr,Mã số doanh nghiệp / số ĐKKD.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,company_detail.business_reg_no cùng giá trị (1-1) — map primary từ company_profiles.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,First Registration Date,frst_rgst_dt,Ngày đăng ký lần đầu.,Date,date,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Latest Registration Date,latest_rgst_dt,Ngày cấp gần nhất.,Date,date,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Latest Registration Province Code,latest_rgst_prov_code,Tỉnh/thành nơi cấp gần nhất (mã tỉnh từ provinces).,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Text denormalized — provinces là reference data set chưa map vào shared Geographic Area trong scope IDS.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Industry Category Id,idy_cgy_id,Id ngành nghề (categories).,Surrogate Key,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,FK target: categories — Classification Value scheme IDS_INDUSTRY_CATEGORY (theo HLD). Giữ Id để truy lại categories khi cần. Cặp Id+Code theo pattern.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Industry Category Code,idy_cgy_code,Mã ngành nghề (categories).,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Scheme: IDS_INDUSTRY_CATEGORY. Pair with Industry Category Id. Theo HLD T1-04: categories là Classification Value không phải Silver entity.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Industry Category Level1 Code,idy_cgy_level1_code,Ngành nghề cấp 1 (mã categories cấp 1).,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Scheme: IDS_INDUSTRY_CATEGORY. Cùng scheme với Industry Category Code — denormalize cấp 1.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Industry Category Level2 Code,idy_cgy_level2_code,Ngành nghề cấp 2 (mã categories cấp 2).,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Scheme: IDS_INDUSTRY_CATEGORY. Cùng scheme với Industry Category Code — denormalize cấp 2.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,IDS Status Code,ids_st_code,Trạng thái niêm yết IDS.,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Scheme: IDS_COMPANY_STATUS.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Auto Approval Flag,auto_aprv_f,Tự động duyệt (1=tự động / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Company Login,co_login,User của công ty niêm yết (login_name).,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Denormalized text — logins là bảng hệ thống out-of-scope.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Approver Comment,approver_cmnt,Ý kiến người duyệt.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Parent Company Flag,prn_co_f,Là công ty mẹ (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Equity Listing Exchange Code,eqty_listing_exg_code,Sàn niêm yết cổ phiếu (HNX/HOSE/UPCoM).,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Scheme: IDS_EQUITY_LISTING_EXCH. Trùng nội dung với company_detail.equity_listing_exch (Text denormalized) — chọn cd làm primary.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Equity Listing Exchange Name,eqty_listing_exg_nm,Sàn niêm yết cổ phiếu (text từ company_detail).,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Denormalized text từ company_detail — không có scheme.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Bond Listing Exchange Name,bond_listing_exg_nm,Sàn niêm yết trái phiếu (text từ company_detail).,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Denormalized text từ company_detail — không có scheme.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Equity Security Flag,eqty_scr_f,Loại chứng khoán niêm yết là cổ phiếu (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Bond Security Flag,bond_scr_f,Loại chứng khoán niêm yết là trái phiếu (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Equity Ticker,eqty_ticker,Mã chứng khoán cổ phiếu.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,company_detail.equity_ticker cùng giá trị (1-1) — map primary từ company_profiles.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Bond Ticker,bond_ticker,Mã chứng khoán trái phiếu.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Equity Listed Quantity,eqty_list_qty,Số lượng cổ phiếu đang niêm yết.,Small Counter,int,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Bond Listed Quantity,bond_list_qty,Số lượng trái phiếu đang niêm yết.,Small Counter,int,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,International Exchange Name,itnl_exg_nm,Sàn niêm yết quốc tế.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,International Ticker,itnl_ticker,Mã chứng quốc tế.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,ISIN Code,isin_code,Mã ISIN.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Securities Type Code,scr_tp_code,Loại chứng khoán phát hành.,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Scheme: IDS_SECURITIES_TYPE.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Public Company Form Code,pblc_co_form_code,Hình thức trở thành công ty đại chúng (IPO / nộp hồ sơ trực tiếp).,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Scheme: IDS_PUBLIC_COMPANY_FORM.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Capital Paid Reported Amount,cptl_paid_rpt_amt,Vốn điều lệ thực góp (cập nhật theo BCTC năm).,Currency Amount,"decimal(23,2)",TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Treasury Shares Quantity,trsr_shr_qty,Cổ phiếu quỹ hiện có.,Small Counter,int,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Fiscal Year Start Date,fyr_strt_dt,Ngày bắt đầu năm tài chính.,Date,date,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Fiscal Year End Date,fyr_end_dt,Ngày kết thúc năm tài chính.,Date,date,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Financial Statement Type Code,fnc_stmt_tp_code,Loại báo cáo tài chính (IFRS/VAS...).,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Scheme: IDS_FINANCIAL_STMT_TYPE.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,IDS Registration Flag,ids_rgst_f,Trạng thái đăng ký trên IDS (1=đã đăng ký / 0=chưa).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,IDS Registration Date,ids_rgst_dt,Ngày đăng ký trên IDS.,Date,date,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Public Company Flag,pblc_co_f,Là công ty đại chúng (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Public Bond Issuer Flag,pblc_bond_issur_f,Là tổ chức niêm yết trái phiếu (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Large Public Company Flag,lrg_pblc_co_f,Là công ty đại chúng quy mô lớn (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Former State Owned Flag,formr_ste_own_f,Tiền thân là doanh nghiệp nhà nước (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Equitisation License Date,equitisation_license_dt,Ngày được cấp GPKD sau cổ phần hóa.,Date,date,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Capital At Equitisation Amount,cptl_at_equitisation_amt,Vốn điều lệ thực góp tại thời điểm cổ phần hóa.,Currency Amount,"decimal(23,2)",TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Has State Own Flag,has_ste_own_f,Có vốn nhà nước (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,FDI Company Flag,fdi_co_f,Là doanh nghiệp FDI (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Has Parent Company Flag,has_prn_co_f,Có công ty mẹ (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Has Subsidiaries Flag,has_subs_f,Có công ty con (1=có / 0=không).,Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Has Joint Ventures Flag,has_jnt_ventures_f,"Có công ty liên doanh, liên kết (1=có / 0=không).",Boolean,boolean,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Enterprise Type Code,entp_tp_code,Loại hình doanh nghiệp (bh/td/ck/dn).,Classification Value,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Scheme: IDS_ENTERPRISE_TYPE. company_detail.report_type_cd cùng giá trị (1-1) — map primary từ company_profiles.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Specialist Notes,spcl_notes,Ghi chú của chuyên viên.,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Created By Login Name,crt_by_login_nm,Người tạo (login_name của logins).,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Denormalized — logins là bảng hệ thống out-of-scope. Audit từ company_detail là 1-1 với company_profiles.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Created Timestamp,crt_tms,Ngày tạo.,Timestamp,timestamp,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Audit từ company_detail là 1-1 với company_profiles.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Last Updated By Login Name,last_udt_by_login_nm,Người sửa (login_name của logins).,Text,string,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Last Updated Timestamp,last_udt_tms,Ngày sửa.,Timestamp,timestamp,TRUE,FALSE,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,pblc_co,Public Company Id,pblc_co_id,Khóa đại diện cho công ty đại chúng.,Surrogate Key,string,FALSE,TRUE,IDS,company_profiles,,PK surrogate. Shared entity với ThanhTra.DM_CONG_TY_DC.,Source System Code = 'IDS_company_profiles',
Involved Party,Public Company,pblc_co,Public Company Code,pblc_co_code,Mã định danh công ty đại chúng (PK nguồn). BK.,Text,string,FALSE,FALSE,IDS,company_profiles,IDS.company_profiles.id,BK chính. PK của company_profiles; cũng = company_detail.company_profile_id (quan hệ 1-1). company_detail.id là PK kỹ thuật riêng — bỏ qua.,Source System Code = 'IDS_company_profiles',
Involved Party,Public Company,pblc_co,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,IDS,company_profiles,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'IDS_company_profiles',
Involved Party,Public Company,pblc_co,Public Company Name,pblc_co_nm,Tên công ty đại chúng (tiếng Việt).,Text,string,TRUE,FALSE,IDS,company_profiles,IDS.company_profiles.company_name_vn,company_detail.company_name_vn cùng giá trị (1-1) — map primary từ company_profiles.,Source System Code = 'IDS_company_profiles',
Involved Party,Public Company,pblc_co,Public Company English Name,pblc_co_en_nm,Tên công ty đại chúng (tiếng Anh).,Text,string,TRUE,FALSE,IDS,company_profiles,IDS.company_profiles.company_name_en,company_detail.company_name_en cùng giá trị (1-1) — map primary từ company_profiles.,Source System Code = 'IDS_company_profiles',
Involved Party,Public Company,pblc_co,Public Company Short Name,pblc_co_shrt_nm,Tên viết tắt công ty đại chúng.,Text,string,TRUE,FALSE,IDS,company_profiles,,,Source System Code = 'IDS_company_profiles',
Involved Party,Public Company,pblc_co,Company Type Code,co_tp_code,Loại hình công ty.,Classification Value,string,TRUE,FALSE,IDS,company_profiles,,Scheme: TT_COMPANY_TYPE.,Source System Code = 'IDS_company_profiles',
Involved Party,Public Company,pblc_co,Charter Capital Amount,charter_cptl_amt,Vốn điều lệ.,Currency Amount,"decimal(23,2)",TRUE,FALSE,IDS,company_profiles,,,Source System Code = 'IDS_company_profiles',
