Tên bảng,Tên trường,Kiểu dữ liệu,Mô tả,Khóa,Ghi chú (FK suy luận)
TVRP_DATABASE_CONNECTION,ALLOWWRITE,"NUMBER(1,0)",Allowwrite,,
TVRP_DATABASE_CONNECTION,ALLOWDELETE,"NUMBER(1,0)",Allowdelete,,
TVRP_DATABASE_CONNECTION,ISSHARED,"NUMBER(1,0)",Isshared,,
TVRP_DATABASE_CONNECTION,OWNER,VARCHAR2(100 BYTE),Owner,,
TVRP_DATABASE_CONNECTION,ENCRYPTCREDENTIALS,"NUMBER(1,0)",Encryptcredentials,,
TVRP_DATABASE_CONNECTION,CREATEDAT,TIMESTAMP(6),Thời điểm tạo bản ghi (UTC),,
TVRP_DATABASE_CONNECTION,UPDATEDAT,TIMESTAMP(6),Thời điểm cập nhật lần cuối (UTC),,
TVRP_DATABASE_CONNECTION,CREATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_DATABASE_CONNECTION,UPDATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người cập nhật lần cuối,,
TVRP_DATABASE_CONNECTION,VERSION,"NUMBER(19,0)",Số phiên bản để khóa lạc quan (tăng mỗi lần cập nhật),,
TVRP_DATABASE_CONNECTION,Loai,Mo ta / Dieu kien,,,
TVRP_DATABASE_CONNECTION,Unique,Gia tri duy nhat,,,
TVRP_DATA_MAPPING,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_DATA_MAPPING,NAME,VARCHAR2(100 BYTE),Tên hiển thị,,
TVRP_DATA_MAPPING,DESCRIPTION,VARCHAR2(500 BYTE),Mô tả hoặc ghi chú,,
TVRP_DATA_MAPPING,SOURCETYPE,VARCHAR2(20 BYTE),Sourcetype,,
TVRP_DATA_MAPPING,TARGETTYPE,VARCHAR2(20 BYTE),Targettype,,
TVRP_DATA_MAPPING,SOURCESCHEMA,VARCHAR2(4000 BYTE),Sourceschema,,
TVRP_DATA_MAPPING,TARGETSCHEMA,VARCHAR2(4000 BYTE),Targetschema,,
TVRP_DATA_MAPPING,MAPPINGRULES,CLOB,Mappingrules,,
TVRP_DATA_MAPPING,TRANSFORMSCRIPT,CLOB,Transformscript,,
TVRP_DATA_MAPPING,MAPPINGTYPE,VARCHAR2(20 BYTE),Mappingtype,,
TVRP_DATA_MAPPING,VALIDATESOURCE,"NUMBER(1,0)",Validatesource,,
TVRP_DATA_MAPPING,VALIDATETARGET,"NUMBER(1,0)",Validatetarget,,
TVRP_DATA_MAPPING,SKIPNULLVALUES,"NUMBER(1,0)",Skipnullvalues,,
TVRP_DATA_MAPPING,FLATTENNESTED,"NUMBER(1,0)",Flattennested,,
TVRP_DATA_MAPPING,CREATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_DATA_MAPPING,UPDATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người cập nhật lần cuối,,
TVRP_DATA_MAPPING,VERSION,"NUMBER(19,0)",Số phiên bản để khóa lạc quan (tăng mỗi lần cập nhật),,
TVRP_DATA_MAPPING,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_DATA_MAPPING,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_ENDPOINT_ACCESS_POLICY,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_ENDPOINT_ACCESS_POLICY,PATTERN,VARCHAR2(512 BYTE),Pattern,,
TVRP_ENDPOINT_ACCESS_POLICY,HTTPMETHOD,VARCHAR2(16 BYTE),Httpmethod,,
TVRP_ENDPOINT_ACCESS_POLICY,SCOPE,VARCHAR2(32 BYTE),"Phạm vi chính sách: PUBLIC (không cần xác thực), SWAGGER (giao diện Swagger UI), API (API đã xác thực)",,
TVRP_ENDPOINT_ACCESS_POLICY,EFFECT,VARCHAR2(16 BYTE),"Hiệu lực chính sách: ALLOW (cho phép truy cập), DENY (chặn rõ ràng)",,
TVRP_ENDPOINT_ACCESS_POLICY,REQUIREDPERMISSION,VARCHAR2(128 BYTE),Requiredpermission,,
TVRP_ENDPOINT_ACCESS_POLICY,REQUIREDROLES,VARCHAR2(1000 BYTE),Requiredroles,,
TVRP_ENDPOINT_ACCESS_POLICY,ENABLED,"NUMBER(10,0)","Trạng thái kích hoạt bản ghi (1=đang hoạt động, 0=vô hiệu)",,
TVRP_ENDPOINT_ACCESS_POLICY,PRIORITY,"NUMBER(10,0)",Thứ tự ưu tiên (số nhỏ hơn = ưu tiên cao hơn),,
TVRP_ENDPOINT_RULE_TEMPLATE,ID,NUMBER,Khóa chính (tự tăng),,
TVRP_ENDPOINT_RULE_TEMPLATE,NAME,VARCHAR2(128 BYTE),Tên hiển thị,,
TVRP_ENDPOINT_RULE_TEMPLATE,DESCRIPTION,VARCHAR2(512 BYTE),Mô tả hoặc ghi chú,,
TVRP_ENDPOINT_RULE_TEMPLATE,PATTERN_TEMPLATE,VARCHAR2(512 BYTE),Pattern Template,,
TVRP_ENDPOINT_RULE_TEMPLATE,HTTP_METHOD,VARCHAR2(64 BYTE),Http Method,,
TVRP_ENDPOINT_RULE_TEMPLATE,SCOPE,VARCHAR2(32 BYTE),Scope,,
TVRP_ENDPOINT_RULE_TEMPLATE,EFFECT,VARCHAR2(16 BYTE),Effect,,
TVRP_ENDPOINT_RULE_TEMPLATE,REQUIRED_ROLES,VARCHAR2(512 BYTE),Required Roles,,
TVRP_ENDPOINT_RULE_TEMPLATE,REQUIRED_PERMISSION,VARCHAR2(128 BYTE),Required Permission,,
TVRP_ENDPOINT_RULE_TEMPLATE,PRIORITY,NUMBER,Thứ tự ưu tiên (số nhỏ hơn = ưu tiên cao hơn),,
TVRP_ENDPOINT_RULE_TEMPLATE,IS_PRESET,"NUMBER(1,0)",Is Preset,,
TVRP_ENDPOINT_RULE_TEMPLATE,Loai,Mo ta / Dieu kien,,,
TVRP_ENDPOINT_RULE_TEMPLATE,Unique,Gia tri duy nhat,,,
TVRP_INTEGRATION_ENDPOINT,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_INTEGRATION_ENDPOINT,NAME,VARCHAR2(100 BYTE),Tên hiển thị,,
TVRP_INTEGRATION_ENDPOINT,DESCRIPTION,VARCHAR2(500 BYTE),Mô tả hoặc ghi chú,,
TVRP_INTEGRATION_ENDPOINT,PATH,VARCHAR2(200 BYTE),Path,,
TVRP_INTEGRATION_ENDPOINT,TYPE,VARCHAR2(20 BYTE),Bộ phân biệt loại bản ghi,,
TVRP_INTEGRATION_ENDPOINT,TARGETURL,VARCHAR2(1000 BYTE),Targeturl,,
TVRP_INTEGRATION_ENDPOINT,TARGETCONNECTORID,"NUMBER(19,0)",Targetconnectorid,,
TVRP_INTEGRATION_ENDPOINT,TARGETENDPOINTID,"NUMBER(19,0)",Targetendpointid,,
TVRP_INTEGRATION_ENDPOINT,TARGETDATABASEID,"NUMBER(19,0)",Targetdatabaseid,,
TVRP_INTEGRATION_ENDPOINT,TARGETQUERY,CLOB,Targetquery,,
TVRP_INTEGRATION_ENDPOINT,HTTPMETHOD,VARCHAR2(50 BYTE),Httpmethod,,
TVRP_INTEGRATION_ENDPOINT,REQUIRESAUTH,"NUMBER(1,0)",Requiresauth,,
TVRP_INTEGRATION_ENDPOINT,REQUIREDROLE,VARCHAR2(100 BYTE),Requiredrole,,
TVRP_INTEGRATION_ENDPOINT,REQUESTMAPPING,VARCHAR2(4000 BYTE),Requestmapping,,
TVRP_INTEGRATION_ENDPOINT,RESPONSEMAPPING,VARCHAR2(4000 BYTE),Responsemapping,,
TVRP_INTEGRATION_ENDPOINT,RATELIMITPERMINUTE,"NUMBER(10,0)",Ratelimitperminute,,
TVRP_INTEGRATION_ENDPOINT,TIMEOUT,"NUMBER(10,0)",Timeout,,
TVRP_INTEGRATION_ENDPOINT,CACHETTLSECONDS,"NUMBER(10,0)",Cachettlseconds,,
TVRP_INTEGRATION_ENDPOINT,CACHEENABLED,"NUMBER(1,0)",Cacheenabled,,
TVRP_INTEGRATION_ENDPOINT,STATUS,VARCHAR2(20 BYTE),Trạng thái bản ghi,,
TVRP_INTEGRATION_ENDPOINT,LOGREQUESTS,"NUMBER(1,0)",Logrequests,,
TVRP_INTEGRATION_ENDPOINT,LOGRESPONSES,"NUMBER(1,0)",Logresponses,,
TVRP_INTEGRATION_ENDPOINT,ALLOWEDORIGINS,VARCHAR2(2000 BYTE),Allowedorigins,,
TVRP_INTEGRATION_ENDPOINT,REQUESTTRANSFORMSCRIPT,VARCHAR2(100 BYTE),Requesttransformscript,,
TVRP_INTEGRATION_ENDPOINT,RESPONSETRANSFORMSCRIPT,VARCHAR2(100 BYTE),Responsetransformscript,,
TVRP_INTEGRATION_ENDPOINT,RETRYATTEMPTS,"NUMBER(10,0)",Retryattempts,,
TVRP_INTEGRATION_ENDPOINT,CIRCUITBREAKERENABLED,"NUMBER(1,0)",Circuitbreakerenabled,,
TVRP_INTEGRATION_ENDPOINT,CIRCUITBREAKERTHRESHOLD,"NUMBER(10,0)",Circuitbreakerthreshold,,
TVRP_INTEGRATION_ENDPOINT,CIRCUITBREAKERTIMEOUT,"NUMBER(10,0)",Circuitbreakertimeout,,
TVRP_INTEGRATION_ENDPOINT,CREATEDAT,TIMESTAMP(6),Thời điểm tạo bản ghi (UTC),,
TVRP_INTEGRATION_ENDPOINT,UPDATEDAT,TIMESTAMP(6),Thời điểm cập nhật lần cuối (UTC),,
TVRP_INTEGRATION_ENDPOINT,CREATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_INTEGRATION_ENDPOINT,UPDATEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người cập nhật lần cuối,,
TVRP_INTEGRATION_ENDPOINT,VERSION,"NUMBER(19,0)",Số phiên bản để khóa lạc quan (tăng mỗi lần cập nhật),,
TVRP_OAUTH2_CLIENT_META,CLIENT_REGISTRATION_ID,VARCHAR2(100 BYTE),Client Registration Id,,
TVRP_OAUTH2_CLIENT_META,SITE_CONTENT_ITEM_ID,VARCHAR2(100 BYTE),Site Content Item Id,,
TVRP_OAUTH2_CLIENT_META,DESCRIPTION,VARCHAR2(1000 BYTE),Mô tả hoặc ghi chú,,
TVRP_OAUTH2_CLIENT_META,ENABLED,"NUMBER(1,0)","Trạng thái kích hoạt bản ghi (1=đang hoạt động, 0=vô hiệu)",,
TVRP_OAUTH2_CLIENT_META,CREATED_BY,VARCHAR2(100 BYTE),Created By,,FK suy luận → TVRP_USERS.ID
TVRP_OAUTH2_CLIENT_META,CLIENT_PROFILE,VARCHAR2(50 BYTE),Client Profile,,
TVRP_OAUTH2_CLIENT_META,JWKS_URI,VARCHAR2(2000 BYTE),Jwks Uri,,
TVRP_OAUTH2_CLIENT_META,CLIENT_CREDENTIALS_USER,VARCHAR2(200 BYTE),Client Credentials User,,
TVRP_OAUTH2_CLIENT_META,CREATED_AT,NVARCHAR2(50 CHAR),Created At,,
TVRP_OAUTH2_CLIENT_META,UPDATED_AT,NVARCHAR2(50 CHAR),Updated At,,
TVRP_OAUTH2_CLIENT_META,Loai,Mo ta / Dieu kien,,,
TVRP_OAUTH2_CLIENT_META,Foreign_Key,FK -> OAUTH2_REGISTERED_CLIENT (CASCADE),,,
TVRP_OAUTH2_PROVIDER,ID,VARCHAR2(100 BYTE),Khóa chính (tự tăng),,
TVRP_OAUTH2_PROVIDER,NAME,VARCHAR2(200 BYTE),Tên hiển thị,,
TVRP_OAUTH2_PROVIDER,DESCRIPTION,VARCHAR2(1000 BYTE),Mô tả hoặc ghi chú,,
TVRP_OAUTH2_PROVIDER,ENABLED,"NUMBER(1,0)","Trạng thái kích hoạt bản ghi (1=đang hoạt động, 0=vô hiệu)",,
TVRP_OAUTH2_PROVIDER,WELL_KNOWN_URI,VARCHAR2(2000 BYTE),Well Known Uri,,
TVRP_OAUTH2_PROVIDER,METADATA_CACHE_SECONDS,"NUMBER(10,0)",Metadata Cache Seconds,,
TVRP_OAUTH2_PROVIDER,CLIENT_INFO_JSON,CLOB,Client Info Json,,
TVRP_OAUTH2_PROVIDER,AUTH_REQUEST_PARAMS_JSON,CLOB,Auth Request Params Json,,
TVRP_OAUTH2_PROVIDER,TOKEN_REQUEST_PARAMS_JSON,CLOB,Token Request Params Json,,
TVRP_OAUTH2_PROVIDER,USERINFO_MAPPER_JSON,CLOB,Userinfo Mapper Json,,
TVRP_OAUTH2_PROVIDER,CREATED_BY,VARCHAR2(200 BYTE),Created By,,FK suy luận → TVRP_USERS.ID
TVRP_OAUTH2_PROVIDER,CREATED_AT,NVARCHAR2(50 CHAR),Created At,,
TVRP_OAUTH2_PROVIDER,UPDATED_AT,NVARCHAR2(50 CHAR),Updated At,,
TVRP_OD_API_KEY,ID,VARCHAR2(36 BYTE),Khóa chính (tự tăng),,
TVRP_OD_API_KEY,KEYPREFIX,VARCHAR2(16 BYTE),Keyprefix,,
TVRP_OD_API_KEY,SECRETHASH,VARCHAR2(128 BYTE),Secrethash,,
TVRP_OD_API_KEY,PREVIOUSSECRETHASH,VARCHAR2(128 BYTE),Previoussecrethash,,
TVRP_OD_API_KEY,APPNAME,VARCHAR2(255 BYTE),Appname,,
TVRP_OD_API_KEY,OWNERUSERID,VARCHAR2(255 BYTE),Owneruserid,,
TVRP_OD_API_KEY,OWNEREMAIL,VARCHAR2(255 BYTE),Owneremail,,
TVRP_OD_API_KEY,CATALOGSCOPEJSON,CLOB,Catalogscopejson,,
TVRP_OD_API_KEY,SCOPESJSON,CLOB,Scopesjson,,
TVRP_OD_API_KEY,QUOTATIER,VARCHAR2(20 BYTE),Quotatier,,
TVRP_OD_API_KEY,QUOTAOVERRIDEJSON,CLOB,Quotaoverridejson,,
TVRP_OD_API_KEY,STATUS,VARCHAR2(20 BYTE),Trạng thái bản ghi,,
TVRP_OD_API_KEY,REVOKEREASON,VARCHAR2(50 BYTE),Revokereason,,
TVRP_OD_API_KEY,REVOKENOTE,VARCHAR2(2000 BYTE),Revokenote,,
TVRP_OD_API_KEY,SITECONTENTITEMID,VARCHAR2(255 BYTE),ID content item site - định danh phạm vi tenant/site,,
TVRP_OD_API_KEY,CREATEDBY,VARCHAR2(255 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_OD_API_KEY,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_OD_API_KEY,EXPIRESAT,NVARCHAR2(50 CHAR),Expiresat,,
TVRP_OD_API_KEY,LASTUSEDAT,NVARCHAR2(50 CHAR),Lastusedat,,
TVRP_OD_API_KEY,PREVIOUSVALIDUNTIL,NVARCHAR2(50 CHAR),Previousvaliduntil,,
TVRP_OD_API_KEY,REVOKEDAT,NVARCHAR2(50 CHAR),Revokedat,,
TVRP_OD_API_KEY,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_OD_API_KEY,Loai,Mo ta / Dieu kien,,,
TVRP_OD_API_KEY,Check,"status IN ('ACTIVE','EXPIRED','REVOKED')",,,
TVRP_OD_API_KEY,Check,"quotaTier IN ('HOBBY','STANDARD','PRO','CUSTOM')",,,
TVRP_OD_API_KEY,Primary_Key,Khoa chinh,,,
TVRP_OD_API_KEY,Unique,Gia tri duy nhat,,,
TVRP_OD_CATALOG,ID,VARCHAR2(36 BYTE),Khóa chính (tự tăng),,
TVRP_OD_CATALOG,SITECONTENTITEMID,VARCHAR2(255 BYTE),ID content item site - định danh phạm vi tenant/site,,
TVRP_OD_CATALOG,SLUG,VARCHAR2(120 BYTE),Định danh thân thiện URL,,
TVRP_OD_CATALOG,TITLE,VARCHAR2(500 BYTE),Title,,
TVRP_OD_CATALOG,TITLEI18N,CLOB,Titlei18N,,
TVRP_OD_CATALOG,DESCRIPTION,VARCHAR2(2000 BYTE),Mô tả hoặc ghi chú,,
TVRP_OD_CATALOG,DESCRIPTIONI18N,CLOB,Descriptioni18N,,
TVRP_OD_CATALOG,PUBLISHERID,VARCHAR2(36 BYTE),Publisherid,,
TVRP_OD_CATALOG,THEMEIDS,CLOB,Themeids,,
TVRP_OD_CATALOG,LICENSEURI,VARCHAR2(500 BYTE),Licenseuri,,
TVRP_OD_CATALOG,HOMEPAGEURL,VARCHAR2(500 BYTE),Homepageurl,,
TVRP_OD_CATALOG,CONTACTPOINT,CLOB,Contactpoint,,
TVRP_OD_CATALOG,ACCESSRIGHTS,VARCHAR2(50 BYTE),Accessrights,,
TVRP_OD_CATALOG,STATUS,VARCHAR2(20 BYTE),Trạng thái bản ghi,,
TVRP_OD_CATALOG,TAGS,CLOB,Mảng JSON các nhãn để phân loại,,
TVRP_OD_CATALOG,OWNERUSERID,VARCHAR2(36 BYTE),Owneruserid,,
TVRP_OD_CATALOG,CREATEDBY,VARCHAR2(36 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_OD_CATALOG,UPDATEDBY,VARCHAR2(36 BYTE),Tên đăng nhập người cập nhật lần cuối,,
TVRP_OD_CATALOG,ARCHIVEDAT,NVARCHAR2(50 CHAR),Archivedat,,
TVRP_OD_CATALOG,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_OD_CATALOG,PUBLISHEDAT,NVARCHAR2(50 CHAR),Thời điểm xuất bản phiên bản này (UTC),,
TVRP_OD_CATALOG,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_OD_CATALOG,Loai,Mo ta / Dieu kien,,,
TVRP_OD_CATALOG,Check,"accessRights IN ('PUBLIC','RESTRICTED','INTERNAL')",,,
TVRP_OD_CATALOG,Check,contactPoint IS NULL OR contactPoint IS JSON,,,
TVRP_OD_CATALOG,Check,descriptionI18n IS NULL OR descriptionI18n IS JSON,,,
TVRP_OD_CATALOG,Check,"status IN ('DRAFT','PUBLISHED','ARCHIVED')",,,
TVRP_OD_CATALOG,Check,tags IS NULL OR tags IS JSON,,,
TVRP_OD_CATALOG,Check,themeIds IS NULL OR themeIds IS JSON,,,
TVRP_OD_CATALOG,Check,titleI18n IS NULL OR titleI18n IS JSON,,,
TVRP_OD_CATALOG,Unique,Gia tri duy nhat,,,
TVRP_OD_DATASET,ID,VARCHAR2(36 BYTE),Khóa chính (tự tăng),,
TVRP_OD_DATASET,CATALOGID,VARCHAR2(36 BYTE),Catalogid,,
TVRP_OD_DATASET,SITECONTENTITEMID,VARCHAR2(255 BYTE),ID content item site - định danh phạm vi tenant/site,,
TVRP_OD_DATASET,SLUG,VARCHAR2(120 BYTE),Định danh thân thiện URL,,
TVRP_OD_DATASET,TITLE,VARCHAR2(500 BYTE),Title,,
TVRP_OD_DATASET,TITLEI18N,CLOB,Titlei18N,,
TVRP_OD_DATASET,DESCRIPTION,VARCHAR2(4000 BYTE),Mô tả hoặc ghi chú,,
TVRP_OD_DATASET,DESCRIPTIONI18N,CLOB,Descriptioni18N,,
TVRP_OD_DATASET,PUBLISHERID,VARCHAR2(36 BYTE),Publisherid,,
TVRP_OD_DATASET,THEMEIDS,CLOB,Themeids,,
TVRP_OD_DATASET,LICENSEURI,VARCHAR2(500 BYTE),Licenseuri,,
TVRP_OD_DATASET,KEYWORDS,CLOB,Keywords,,
TVRP_OD_DATASET,SPATIAL,VARCHAR2(500 BYTE),Spatial,,
TVRP_OD_DATASET,ACCRUALPERIODICITY,VARCHAR2(30 BYTE),Accrualperiodicity,,
TVRP_OD_DATASET,LANDINGPAGEURL,VARCHAR2(500 BYTE),Landingpageurl,,
TVRP_OD_DATASET,CONTACTPOINT,CLOB,Contactpoint,,
TVRP_OD_DATASET,ACCESSRIGHTS,VARCHAR2(50 BYTE),Accessrights,,
TVRP_OD_DATASET,STATUS,VARCHAR2(20 BYTE),Trạng thái bản ghi,,
TVRP_OD_DATASET,OWNERUSERID,VARCHAR2(36 BYTE),Owneruserid,,
TVRP_OD_DATASET,CREATEDBY,VARCHAR2(36 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_OD_DATASET,UPDATEDBY,VARCHAR2(36 BYTE),Tên đăng nhập người cập nhật lần cuối,,
TVRP_OD_DATASET,DOWNLOADCOUNT,"NUMBER(19,0)",Downloadcount,,
TVRP_OD_DATASET,VIEWCOUNT,"NUMBER(19,0)",Viewcount,,
TVRP_OD_DATASET,VERSION,"NUMBER(19,0)",Số phiên bản để khóa lạc quan (tăng mỗi lần cập nhật),,
TVRP_OD_DATASET,ARCHIVEDAT,NVARCHAR2(50 CHAR),Archivedat,,
TVRP_OD_DATASET,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_OD_DATASET,INDEXEDAT,NVARCHAR2(50 CHAR),Indexedat,,
TVRP_OD_DATASET,ISSUEDAT,NVARCHAR2(50 CHAR),Issuedat,,
TVRP_OD_DATASET,MODIFIEDAT,NVARCHAR2(50 CHAR),Modifiedat,,
TVRP_OD_DATASET,PUBLISHEDAT,NVARCHAR2(50 CHAR),Thời điểm xuất bản phiên bản này (UTC),,
TVRP_OD_DATASET,TEMPORALEND,NVARCHAR2(50 CHAR),Temporalend,,
TVRP_OD_DATASET,TEMPORALSTART,NVARCHAR2(50 CHAR),Temporalstart,,
TVRP_OD_DATASET,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_OD_DATASET,Loai,Mo ta / Dieu kien,,,
TVRP_OD_DATASET,Check,"accessRights IN ('PUBLIC','RESTRICTED','INTERNAL') OR accessRights IS NULL",,,
TVRP_OD_DATASET,Check,"status IN ('DRAFT','PUBLISHED','ARCHIVED')",,,
TVRP_OD_DATASET,Primary_Key,Khoa chinh,,,
TVRP_OD_DATASET,Unique,Gia tri duy nhat,,,
TVRP_OD_DATASET_SCHEMA_BINDING,ID,VARCHAR2(36 BYTE),Khóa chính (tự tăng),,
TVRP_OD_DATASET_SCHEMA_BINDING,DATASETID,VARCHAR2(36 BYTE),Datasetid,,
TVRP_OD_DATASET_SCHEMA_BINDING,PROFILEID,VARCHAR2(36 BYTE),Profileid,,
TVRP_OD_DATASET_SCHEMA_BINDING,PINNEDVERSIONID,VARCHAR2(36 BYTE),Pinnedversionid,,
TVRP_OD_DATASET_SCHEMA_BINDING,SITECONTENTITEMID,VARCHAR2(255 BYTE),ID content item site - định danh phạm vi tenant/site,,
TVRP_OD_DATASET_SCHEMA_BINDING,VERSION,"NUMBER(10,0)",Số phiên bản để khóa lạc quan (tăng mỗi lần cập nhật),,
TVRP_OD_DATASET_SCHEMA_BINDING,CREATEDBY,VARCHAR2(255 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_OD_DATASET_SCHEMA_BINDING,UPDATEDBY,VARCHAR2(255 BYTE),Tên đăng nhập người cập nhật lần cuối,,
TVRP_OD_DATASET_SCHEMA_BINDING,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_OD_DATASET_SCHEMA_BINDING,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_OD_DATASET_SCHEMA_BINDING,Loai,Mo ta / Dieu kien,,,
TVRP_OD_DATASET_SCHEMA_BINDING,Primary_Key,Khoa chinh,,,
TVRP_OD_DATASET_SCHEMA_BINDING,Unique,Gia tri duy nhat,,,
TVRP_OD_DATASET_SNAPSHOT_TAG,ID,VARCHAR2(36 BYTE),Khóa chính (tự tăng),,
TVRP_OD_DATASET_SNAPSHOT_TAG,VERSIONID,VARCHAR2(36 BYTE),Versionid,,
TVRP_OD_DATASET_SNAPSHOT_TAG,DATASETID,VARCHAR2(36 BYTE),Datasetid,,
TVRP_OD_DATASET_SNAPSHOT_TAG,TAGNAME,VARCHAR2(120 BYTE),Tagname,,
TVRP_OD_DATASET_SNAPSHOT_TAG,NOTES,VARCHAR2(2000 BYTE),Notes,,
TVRP_OD_DATASET_SNAPSHOT_TAG,TAGGEDBY,VARCHAR2(255 BYTE),Taggedby,,
TVRP_OD_DATASET_SNAPSHOT_TAG,TAGGEDAT,NVARCHAR2(50 CHAR),Taggedat,,
TVRP_OD_DATASET_SNAPSHOT_TAG,Loai,Mo ta / Dieu kien,,,
TVRP_OD_DATASET_SNAPSHOT_TAG,Primary_Key,Khoa chinh,,,
TVRP_OD_DATASET_SNAPSHOT_TAG,Unique,Gia tri duy nhat,,,
TVRP_OD_DATASTORE_TABLE,ID,VARCHAR2(36 BYTE),Khóa chính (tự tăng),,
TVRP_OD_DATASTORE_TABLE,DISTRIBUTIONID,VARCHAR2(36 BYTE),Distributionid,,
TVRP_OD_DATASTORE_TABLE,PHYSICALTABLENAME,VARCHAR2(64 BYTE),Physicaltablename,,
TVRP_OD_DATASTORE_TABLE,SCHEMAJSON,CLOB,Schemajson,,
TVRP_OD_DATASTORE_TABLE,INDEXEDCOLUMNS,CLOB,Indexedcolumns,,
TVRP_OD_DATASTORE_TABLE,ROWCOUNT,"NUMBER(19,0)",Rowcount,,
TVRP_OD_DATASTORE_TABLE,SAMPLEROWSJSON,CLOB,Samplerowsjson,,
TVRP_OD_DATASTORE_TABLE,STATUS,VARCHAR2(20 BYTE),Trạng thái bản ghi,,
TVRP_OD_DATASTORE_TABLE,LASTINGESTDURATIONMS,"NUMBER(19,0)",Lastingestdurationms,,
TVRP_OD_DATASTORE_TABLE,LASTERRORMESSAGE,VARCHAR2(4000 BYTE),Lasterrormessage,,
TVRP_OD_DATASTORE_TABLE,SCHEMAVERSION,"NUMBER(10,0)",Schemaversion,,
TVRP_OD_DATASTORE_TABLE,CREATEDBY,VARCHAR2(36 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_OD_DATASTORE_TABLE,UPDATEDBY,VARCHAR2(36 BYTE),Tên đăng nhập người cập nhật lần cuối,,
TVRP_OD_DATASTORE_TABLE,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_OD_DATASTORE_TABLE,LASTINGESTFINISHEDAT,NVARCHAR2(50 CHAR),Lastingestfinishedat,,
TVRP_OD_DATASTORE_TABLE,LASTINGESTSTARTEDAT,NVARCHAR2(50 CHAR),Lastingeststartedat,,
TVRP_OD_DATASTORE_TABLE,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_OD_DATASTORE_TABLE,Loai,Mo ta / Dieu kien,,,
TVRP_OD_DATASTORE_TABLE,Check,"status IN ('EMPTY','INGESTING','READY','FAILED')",,,
TVRP_OD_DATASTORE_TABLE,Primary_Key,Khoa chinh,,,
TVRP_OD_DATASTORE_TABLE,Unique,Gia tri duy nhat,,,
TVRP_OD_DATASTORE_TABLE,Unique,Gia tri duy nhat,,,
TVRP_OD_DEV_APPLICATION,ID,VARCHAR2(36 BYTE),Khóa chính (tự tăng),,
TVRP_OD_DEV_APPLICATION,FULLNAME,VARCHAR2(200 BYTE),Fullname,,
TVRP_OD_DEV_APPLICATION,EMAIL,VARCHAR2(320 BYTE),Email,,
TVRP_OD_DEV_APPLICATION,ORGANIZATION,VARCHAR2(200 BYTE),Organization,,
TVRP_OD_DEV_APPLICATION,PURPOSE,VARCHAR2(2000 BYTE),Purpose,,
TVRP_OD_DEV_APPLICATION,INTENDEDUSAGE,VARCHAR2(40 BYTE),Intendedusage,,
TVRP_OD_DEV_APPLICATION,EXPECTEDQPS,"NUMBER(10,0)",Expectedqps,,
TVRP_OD_DEV_APPLICATION,REQUESTEDSCOPESJSON,CLOB,Requestedscopesjson,,
TVRP_OD_DEV_APPLICATION,STATUS,VARCHAR2(20 BYTE),Trạng thái bản ghi,,
TVRP_OD_DEV_APPLICATION,REVIEWERID,VARCHAR2(36 BYTE),Reviewerid,,
