id,name,description,description_vi,related_term_name,bcv_category
d47c79e8-e2ac-489b-b905-7ad130e6d219,Land Planning Permission Status,A term that distinguishes between Real Property Land according to whether or not a government authority has granted permission to develop buildings on the Land.,[Auto] Một thuật ngữ phân biệt giữa Bất động sản Đất dựa trên việc cơ quan chính phủ có cấp phép phát triển các tòa nhà trên Đất hay không.,Land Planning Permission Status,Property
d9c12951-7928-4383-9f10-6f70d0c59efe,Property Significance,"A term that distinguishes between Properties according to the reason why the item is of interest to the Financial Institution, based on its ownership status.","[Auto] Một thuật ngữ phân biệt giữa các Tài sản theo lý do tại sao tài sản đó được Tổ chức Tài chính quan tâm, dựa trên tình trạng sở hữu của tài sản đó.",Property Significance,Property
dc396076-359d-4b33-9ade-133d56482909,Roof Type,A term that distinguishes between Building Structures according to the form of roof construction employed. Principally used for insurance purposes.,[Auto] Một thuật ngữ phân biệt giữa các kết cấu công trình theo hình thức xây dựng mái nhà được sử dụng. Chủ yếu được sử dụng cho mục đích bảo hiểm.,Roof Type,Property
e323840e-0ec1-43fb-a1c9-34a1ccf92e38,Property Restriction Applicability,"Distinguishes between Property Restrictions based on the nature of the constraint, such as restrictions on the usage or disposal of the property.","[Auto] Phân biệt giữa các Hạn chế về Tài sản dựa trên bản chất của các ràng buộc, chẳng hạn như các hạn chế về việc sử dụng hoặc xử lý tài sản.",Property Restriction Applicability,Property
e6fd683f-153a-4112-a2bf-8dc3171eac94,Intellectual Property Protection,A term that distinguishes between Intellectual Properties according to the level or type of legal protection afforded.,[Auto] Một thuật ngữ phân biệt giữa các Tài sản trí tuệ theo mức độ hoặc loại hình bảo vệ pháp lý được cung cấp.,Intellectual Property Protection,Property
eda8f378-851d-4699-9496-f3eba4e95d64,Property Life Cycle Status,Distinguishes between Properties according to the current stage in the acquisition and usage life cycle.,[Auto] Phân biệt giữa các Thuộc tính theo giai đoạn hiện tại trong vòng đời mua lại và sử dụng.,Property Life Cycle Status,Property
ee11364e-e4f5-4548-9979-7911ed721d30,Building Type,"A term that distinguishes between Building Structures according to the design style of the building.

Attribution - Do Not Remove
This reference data set contains content from Open Exposure Data (OED) format, licensed under CC0 1.0 Universal license
Copyright © Oasis Loss Modelling Framework
End of Attribution","[Auto] Thuật ngữ phân biệt các kết cấu tòa nhà theo phong cách thiết kế của tòa nhà.

Ghi công - Không xóa
Tập dữ liệu tham chiếu này chứa nội dung từ định dạng Dữ liệu phơi sáng mở (OED), được cấp phép theo Giấy phép phổ quát CC0 1.0
Bản quyền © Khung mô hình tổn thất Oasis
Kết thúc ghi công",Building Type,Property
ef5fd49c-4e0a-491f-ab63-3f57c9c46739,Real Property Approved Use Type,Distinguishes between Real Properties according to the zoning regulations specifying what the property can be used for.,[Auto] Phân biệt giữa các Bất động sản theo quy định phân vùng xác định rõ bất động sản đó có thể được sử dụng vào mục đích gì.,Real Property Approved Use Type,Property
f225ed71-4fd5-4b4c-8019-a02a913355d4,Property Access Enabler Type,"Distinguishes between Selective Control Properties according to whether they are accessed via a physical item, such as a key, or via a password.","[Auto] Phân biệt giữa các Thuộc tính điều khiển chọn lọc tùy theo việc chúng được truy cập thông qua một mục vật lý, chẳng hạn như khóa hay qua mật khẩu.",Property Access Enabler Type,Property
f6b7f22e-af47-45b0-a3ba-4d67faa69e4b,Building Unit Type,A term that distinguishes between Building Units or rooms according to their use.,[Auto] Thuật ngữ phân biệt giữa các Đơn vị Tòa nhà hoặc các phòng tùy theo mục đích sử dụng của chúng.,Building Unit Type,Property
06f71c21-3295-4e01-a6d4-59296efe409b,Accident Cause Type,Distinguishes between Accidents according to the circumstances that contributed to the accident.,[Auto] Phân biệt giữa các vụ tai nạn theo hoàn cảnh gây ra vụ tai nạn.,Accident Cause Type,Event
102ecf9e-9fee-4a17-8c00-bae0a8e82b2d,Perpetration Method,A term that distinguishes between Criminal Events according to the way the illegal act is performed.,[Auto] Một thuật ngữ phân biệt giữa các Sự kiện tội phạm theo cách thức thực hiện hành vi bất hợp pháp.,Perpetration Method,Event
250c3377-6f6e-4750-9329-7f4c68e89984,Demonstration Attitude,A term that distinguishes between Demonstrations according to the manner in which they are conducted.,[Auto] Một thuật ngữ phân biệt giữa các cuộc biểu tình theo cách chúng được tiến hành.,Demonstration Attitude,Event
3477089f-583a-43c8-9372-20902ea8016f,Registration Life Cycle Status,"Distinguishes between Registrations according to their current state within their life cycle; for or example, a registration may be Effective, Revoked, Suspended.","[Auto] Phân biệt giữa các Đăng ký theo trạng thái hiện tại trong vòng đời của chúng; ví dụ: đăng ký có thể có hiệu lực, bị thu hồi, bị đình chỉ.",Registration Life Cycle Status,Event
376e2fc0-42aa-4d52-9a78-39e326131706,Claim Life Cycle Status Reason,Distinguishes between Insurance Claims according to the motive for changing the life cycle status of the Insurance Claim.,[Auto] Phân biệt giữa các Yêu cầu Bảo hiểm theo động cơ thay đổi trạng thái vòng đời của Yêu cầu Bảo hiểm.,Claim Life Cycle Status Reason,Event
3d94383e-8bd0-4890-b968-cc72923b55a2,Judicial Event Ruling,"A term that distinguishes between the results of a hearing according to the verdict reached. This classification term is not applicable until a Judicial Event is a Completed Event, that is, judgment has been passed.","[Auto] Một thuật ngữ phân biệt giữa kết quả của phiên điều trần theo bản án đã đạt được. Thuật ngữ phân loại này không được áp dụng cho đến khi Sự kiện tư pháp là Sự kiện đã hoàn thành, nghĩa là phán quyết đã được thông qua.",Judicial Event Ruling,Event
62f5f101-625d-4952-9ae2-b2c689c3360d,Event Life Cycle Status,A term that distinguishes between Events according to their current state within the Event life cycle.,[Auto] Thuật ngữ phân biệt giữa các Sự kiện theo trạng thái hiện tại của chúng trong vòng đời Sự kiện.,Event Life Cycle Status,Event
703c22cc-055c-4075-9ae7-2e287a022c2b,Credit Loss Effect Type,"A term that distinguishes between Credit Loss Events according to how the Financial Institution deals with the loss resulting from the Event. Examples of events include Charge Offs, Specific Provisions, Loss Postings To Profit & Loss.","[Auto] Một thuật ngữ phân biệt giữa các Sự kiện Tổn thất Tín dụng theo cách Tổ chức Tài chính xử lý tổn thất do Sự kiện gây ra. Ví dụ về các sự kiện bao gồm Giảm phí, Điều khoản cụ thể, Báo cáo lỗ cho lãi và lỗ.",Credit Loss Effect Type,Event
729c0c3d-d134-4142-805b-8fec28ec56e8,Event Life Cycle Status Reason,"Identifies the rationale for the current life cycle state of the Event; for example, the reason an Event is pending could be because missing information is required.",[Auto] Xác định lý do căn bản cho trạng thái vòng đời hiện tại của Sự kiện; ví dụ: lý do Sự kiện đang chờ xử lý có thể là do thiếu thông tin.,Event Life Cycle Status Reason,Event
97525365-bf42-4d2a-bbe7-388cfd08cb4f,Credit Impact Type,A term that distinguishes between Credit Impact Events according to the potential of a loss.,[Auto] Một thuật ngữ phân biệt giữa các Sự kiện Tác động Tín dụng theo khả năng thua lỗ.,Credit Impact Type,Event
9b2d57de-2383-4e23-bc46-ad9598e007fb,Disturbance Source,A term that distinguishes between Disturbances according to whether man or nature was responsible for the Disturbance.,[Auto] Một thuật ngữ phân biệt giữa các Sự xáo trộn tùy theo con người hay thiên nhiên chịu trách nhiệm về Sự xáo trộn.,Disturbance Source,Event
9b75abae-7011-44ac-8283-cc003cf1d70c,Disturbance Impact,A term that distinguishes between Disturbances according to the severity of the disturbance.,[Auto] Một thuật ngữ phân biệt giữa các Rối loạn theo mức độ nghiêm trọng của rối loạn.,Disturbance Impact,Event
a67ccc6a-4751-4ae3-bf06-76e4c68008ea,Promotional Event Purpose,A term that distinguishes between Promotional Events according to whether the purpose is charitable or not.,[Auto] Một thuật ngữ phân biệt giữa các Sự kiện Quảng cáo tùy theo mục đích là từ thiện hay không.,Promotional Event Purpose,Event
b8e05492-8014-46f0-a8c6-369994cd045d,Claim Life Cycle Status,A term that distinguishes between Insurance Claims according the current state of processing of the Claim.,[Auto] Thuật ngữ phân biệt giữa các Yêu cầu Bảo hiểm theo trạng thái xử lý Yêu cầu bồi thường hiện tại.,Claim Life Cycle Status,Event
bffe352d-31e4-4e50-8321-cb7ece39a24e,Weather Condition Type,"The type of weather condition reported or expected around an event occurrence such as road driving.

Attribution - Do Not Remove
This reference data set or term contains content provided by the National Highway Traffic Safety Administration (NHTSA) which is an agency within the U.S. Department of Transportation (DOT).
End of Attribution","[Auto] Loại điều kiện thời tiết được báo cáo hoặc dự kiến ​​xung quanh một sự kiện xảy ra, chẳng hạn như lái xe trên đường.

Ghi công - Không xóa
Tập dữ liệu hoặc thuật ngữ tham chiếu này chứa nội dung được cung cấp bởi Cục Quản lý An toàn Giao thông Đường cao tốc Quốc gia (NHTSA), một cơ quan thuộc Bộ Giao thông Vận tải Hoa Kỳ (DOT).
Kết thúc ghi công",Weather Condition Type,Event
dfdcba6b-af0e-4b1d-a418-2dc45c9b316e,Mechanical Fault Type,A term that distinguishes between Mechanical Faults by the item that failed.,[Auto] Thuật ngữ phân biệt các Lỗi cơ học theo hạng mục bị lỗi.,Mechanical Fault Type,Event
ec6b4337-b521-4de1-a75b-57bab1a688ab,Weather Conditions Type,A term that distinguishes between Weather Conditions according to their nature.,[Auto] Một thuật ngữ phân biệt giữa các Điều kiện thời tiết theo bản chất của chúng.,Weather Conditions Type,Event
0a5101cd-55a7-4940-a935-4fc5f5c5dc20,External Audience Type,Distinguishes between Documentation Items according to the relationship of the targeted Involved Parties to the Financial Institution; for example target audience may be Vendors or Customers of the Financial Institution.,[Auto] Phân biệt giữa các Mục Tài liệu theo mối quan hệ của các Bên liên quan được nhắm mục tiêu với Tổ chức tài chính; ví dụ: đối tượng mục tiêu có thể là Nhà cung cấp hoặc Khách hàng của Tổ chức Tài chính.,External Audience Type,Documentation
0ddd8992-175d-4949-883c-1cbee42ab7d9,Not Tamper-Evident Signature Type,Distinguishes between Not Tamper-Evident Signatures according to technology used to create them. The values are representative and do not comprise an exhaustive list.,[Auto] Phân biệt giữa các Chữ ký không giả mạo theo công nghệ được sử dụng để tạo ra chúng. Các giá trị mang tính đại diện và không bao gồm một danh sách đầy đủ.,Not Tamper-Evident Signature Type,Documentation
0e32aa92-c74d-4e06-9ece-07474a4b62cc,Documentation Item Format,Distinguishes between Documentation Items according to their generic configuration.,[Auto] Phân biệt giữa các Mục Tài liệu theo cấu hình chung của chúng.,Documentation Item Format,Documentation
13887c12-0794-493d-9623-75f80296bd7f,Documentation Item Issue Status,Distinguishes between Documentation Items according to whether they have yet been dispensed for their intended purpose.,[Auto] Phân biệt giữa các Mục Tài liệu tùy theo việc chúng đã được phân phối cho mục đích dự kiến ​​hay chưa.,Documentation Item Issue Status,Documentation
1970fec2-cae9-46eb-a447-34b40c4eb1cf,Electronic Document Storage Medium Type,Distinguishes between Electronic Documents according to the medium on which they are stored.,[Auto] Phân biệt giữa các Tài liệu Điện tử theo phương tiện mà chúng được lưu trữ.,Electronic Document Storage Medium Type,Documentation
2b0fbefc-d7d6-4820-bd7f-e8d8ea8e5c4b,Internal Audience Type,Distinguishes between Documentation Items according to the relationship of the targeted Involved Parties to the Financial Institution; for example target audience may be Employees or Shareholders of the Financial Institution.,[Auto] Phân biệt giữa các Mục Tài liệu theo mối quan hệ của các Bên liên quan được nhắm mục tiêu với Tổ chức tài chính; ví dụ: đối tượng mục tiêu có thể là Nhân viên hoặc Cổ đông của Tổ chức Tài chính.,Internal Audience Type,Documentation
3181328b-bb62-47f2-be0a-15bef5b8db75,Electronic Document Standard,Distinguishes between Electronic Documentation Standards which are differentiated by presentation standard or taxonomy.,[Auto] Phân biệt giữa các Tiêu chuẩn Tài liệu Điện tử được phân biệt theo tiêu chuẩn trình bày hoặc phân loại.,Electronic Document Standard,Documentation
36afac81-5933-4e45-9725-6ae18d6c681a,Documentation Item Heritage,A term that distinguishes between Documentation Items according to whether they are an original or a duplicate.,[Auto] Thuật ngữ phân biệt giữa các Mục Tài liệu tùy theo chúng là bản gốc hay bản sao.,Documentation Item Heritage,Documentation
3a62e56e-ff81-4d35-ae3b-9e52f945822d,Documentation Access Enabler Type,"Distinguishes between Selective Control Documentation according to whether they are accessed via a physical item, such as a key, or via a password.","[Auto] Phân biệt giữa Tài liệu Kiểm soát Chọn lọc tùy theo việc chúng được truy cập thông qua một mục vật lý, chẳng hạn như khóa hay qua mật khẩu.",Documentation Access Enabler Type,Documentation
3ad83cc5-c0c7-40e9-8be2-83c0c97279bd,Documentation Access Restriction Type,"Distinguishes between Selective Control Documentation according to whether access to the Documentation is to be controlled at an individual level, or to multiple people.",[Auto] Phân biệt giữa Tài liệu kiểm soát có chọn lọc tùy theo việc quyền truy cập vào Tài liệu sẽ được kiểm soát ở cấp độ cá nhân hay cho nhiều người.,Documentation Access Restriction Type,Documentation
3d02bc6a-ba18-46cc-be62-17575064f635,Documentation Item Substance,Distinguishes between Documentation Items according to the substance of which they are composed; for example electronic or paper document.,[Auto] Phân biệt giữa các Mục Tài liệu theo nội dung cấu thành của chúng; ví dụ như tài liệu điện tử hoặc giấy.,Documentation Item Substance,Documentation
43d2a371-0960-49fd-9781-c1281c14dad3,Documentation Item Status,Distinguishes between Documentation Items according to their validity and availability.,[Auto] Phân biệt giữa các Mục Tài liệu theo tính hợp lệ và tính sẵn có của chúng.,Documentation Item Status,Documentation
49ada8a8-ff24-4cb4-86fd-c316a361b8ca,Tamper-Evident Signature Type,Distinguishes between Tamper-Evident Signatures according to technology used to create them. The values defined are representative and do not comprise an exhaustive list.,[Auto] Phân biệt giữa các Chữ ký giả mạo theo công nghệ được sử dụng để tạo ra chúng. Các giá trị được xác định mang tính đại diện và không bao gồm danh sách đầy đủ.,Tamper-Evident Signature Type,Documentation
4b2fda2c-636d-49e9-a8bf-00a9f8269c61,Card Value Renewal Type,Distinguishes between Payment Cards according to whether the monetary value relating to the card can be topped up (reloaded).,[Auto] Phân biệt các Thẻ thanh toán theo giá trị tiền tệ liên quan đến thẻ có thể nạp thêm (nạp lại) hay không.,Card Value Renewal Type,Documentation
50c21de5-6017-45fc-a312-a4450aac3264,Duplication Purpose,Distinguishes between Duplicates according to the reason for reproducing the original; for example a copy of an electronic document is stored offsite as a backup of the original.,[Auto] Phân biệt các bản sao theo lý do sao chép bản gốc; ví dụ: bản sao của tài liệu điện tử được lưu trữ bên ngoài cơ sở dưới dạng bản sao lưu của bản gốc.,Duplication Purpose,Documentation
539609ef-e14b-4900-9c42-7d988339d469,Documentation Item Signature Certification,Distinguishes between Documentation Item Signatures according to whether or not the signature on the document has been witnessed by an authorized individual. This is only applicable for those Documentation Items that require certification of a signature.,[Auto] Phân biệt giữa các Chữ ký Mục Tài liệu tùy theo chữ ký trên tài liệu có được chứng kiến ​​bởi cá nhân được ủy quyền hay không. Điều này chỉ áp dụng cho những Mục Tài liệu yêu cầu chứng thực chữ ký.,Documentation Item Signature Certification,Documentation
5413c31f-145c-4373-9183-778ed9afd93a,Documentation Item Source,"Distinguishes between Documentation Items based on whether they are internally or externally generated, with respect to the Financial Institution.",[Auto] Phân biệt giữa các Mục Tài liệu dựa trên việc chúng được tạo ra từ nội bộ hay bên ngoài đối với Tổ chức Tài chính.,Documentation Item Source,Documentation
55fa9ffe-937b-416c-9922-c55745301be9,Documentation Usage Control,Distinguishes between Documentation according to whether or not there is a specified set of users.,[Auto] Phân biệt giữa Tài liệu tùy theo việc có nhóm người dùng được chỉ định hay không.,Documentation Usage Control,Documentation
59496c0e-d473-4655-a7a8-62d1e62ca99f,Documentation Life Cycle Status,"Distinguishes between Documentation according to the current stage in the acquisition and usage life cycle; for example approved, issued or obsolete.","[Auto] Phân biệt giữa Tài liệu theo giai đoạn hiện tại trong vòng đời mua lại và sử dụng; ví dụ như đã được phê duyệt, ban hành hoặc lỗi thời.",Documentation Life Cycle Status,Documentation
6a922d92-3442-4e3d-b55f-66e5ffca21ec,Documentation Composition,Distinguishes between Documentation according to whether the items are tracked individually or as a set.,[Auto] Phân biệt giữa Tài liệu theo việc các mục được theo dõi riêng lẻ hay theo bộ.,Documentation Composition,Documentation
83d24eea-5eb1-4472-9259-1e15df9a9fbd,Documentation Item Destination,"Distinguishes between Documentation Items based on whether they are internally or externally destined, with respect to the Financial Institution.",[Auto] Phân biệt giữa các Mục Tài liệu dựa trên việc chúng được gửi đi nội bộ hay bên ngoài đối với Tổ chức Tài chính.,Documentation Item Destination,Documentation
9adc56b7-c659-4601-80f5-b61ed3bfa7ce,Documentation Item Signature Quality,Distinguishes between Documentation Item Signatures according to whether it is possible to determine authenticity of the document's signature.,[Auto] Phân biệt giữa các Chữ ký của Mục Tài liệu tùy theo việc có thể xác định tính xác thực của chữ ký của tài liệu hay không.,Documentation Item Signature Quality,Documentation
9da5d4ed-34d2-4e39-8e8e-ebd6cfb53f7b,Electronic Document Format,Distinguishes between Electronic Documents according to their file format.,[Auto] Phân biệt giữa các tài liệu điện tử theo định dạng tệp của chúng.,Electronic Document Format,Documentation
9f89f567-816d-47d0-8231-541dd05f80a1,Access Token Lifecycle Status,Distinguishes between Access Tokens based on their position in a lifecycle model.,[Auto] Phân biệt giữa các Mã thông báo truy cập dựa trên vị trí của chúng trong mô hình vòng đời.,Access Token Lifecycle Status,Documentation
a70f575b-4192-4313-9b5b-c00a85823b3c,Payment Card Use Type,"Distinguishes between Payment Cards according to their intended use; for example, corporate card or fleet card.",[Auto] Phân biệt các Thẻ thanh toán theo mục đích sử dụng; ví dụ: thẻ công ty hoặc thẻ đội xe.,Payment Card Use Type,Documentation
a99a70a8-fa1a-4e7d-8017-c99464736bf0,Storage Category,Distinguishes between Documentation Items according to the amount of effort required for access.,[Auto] Phân biệt giữa các Mục Tài liệu theo mức độ nỗ lực cần thiết để truy cập.,Storage Category,Documentation
ac30e8af-27d2-4b95-8c78-280e4a33615e,Documentation Holder Type,"A term that distinguishes between Documentation according to the type of Involved Party that physically holds the required documentation giving possession of a Property it (e.g. the deeds of a house, held by a third party).",[Auto] Một thuật ngữ phân biệt giữa Tài liệu theo loại Bên liên quan nắm giữ thực tế các tài liệu cần thiết về việc sở hữu Tài sản đó (ví dụ: giấy tờ chứng nhận quyền sở hữu một ngôi nhà do bên thứ ba nắm giữ).,Documentation Holder Type,Documentation
ae589090-fd0e-4249-b604-2eb4a6a6d29e,Plastic Item Type,Distinguishes between Plastic Documents according to how the item is used.,[Auto] Phân biệt các Tài liệu Nhựa theo cách sử dụng vật phẩm đó.,Plastic Item Type,Documentation
b1dbb1e9-6f78-4143-b4d1-e4218ecbb9a4,Driver License Life Cycle Status,Distinguishes between Driver Licenses according to their validity; for example active or revoked.,[Auto] Phân biệt các Giấy phép lái xe theo hiệu lực của chúng; ví dụ như đang hoạt động hoặc bị thu hồi.,Driver License Life Cycle Status,Documentation
b5d838af-1c7d-4b01-a879-bafbdec43d4a,Documentation Item Language Dependency,Distinguishes between Documentation Items according to whether the text of the document is expressed in a natural language.,[Auto] Phân biệt giữa các Mục Tài liệu tùy theo văn bản của tài liệu có được thể hiện bằng ngôn ngữ tự nhiên hay không.,Documentation Item Language Dependency,Documentation
b5ed62be-f3e9-485a-b70b-ef4fb9661c5c,Recording Process Type,Distinguishes between Documentation Items according to the nature of the method used in their creation.,[Auto] Phân biệt giữa các Mục Tài liệu theo tính chất của phương pháp được sử dụng để tạo chúng.,Recording Process Type,Documentation
bc78b668-710d-410b-95f7-3706a14032e0,Electronic Document Encryption,Distinguishes between Electronic Documents according to the method of encryption used to secure them.,[Auto] Phân biệt giữa các Tài liệu Điện tử theo phương pháp mã hóa được sử dụng để bảo mật chúng.,Electronic Document Encryption,Documentation
c51edf78-e114-4d72-80e7-22dc039c5fd3,Documentation Item Composition,Distinguishes between Documentation Items according to whether they are forms or original compositions.,[Auto] Phân biệt giữa các Mục Tài liệu tùy theo chúng là biểu mẫu hay bố cục gốc.,Documentation Item Composition,Documentation
cc0a4265-cf1b-4bf7-ad38-a4d90e731a88,Target Audience,"Distinguishes between Documentation Items according to the type of recipients the Documentation Item author or publisher intended, whether internal or external to the Financial Institution.","[Auto] Phân biệt giữa các Mục Tài liệu theo loại người nhận mà tác giả hoặc nhà xuất bản Mục Tài liệu mong muốn, dù là nội bộ hay bên ngoài Tổ chức Tài chính.",Target Audience,Documentation
e3169644-8e45-48ff-a22f-ed445f9b79e1,Card Interface Type,Distinguishes between Card Material Documents according to how details are transferred to establish authorization for a card payment.,[Auto] Phân biệt giữa các Tài liệu Thẻ theo cách thức chuyển chi tiết để thiết lập ủy quyền thanh toán thẻ.,Card Interface Type,Documentation
f023513c-9e95-469d-9cad-f836d1633108,Card Intelligence,Distinguishes between Card Material Documents based on the level of information embedded in the card.,[Auto] Phân biệt các Tài liệu Thẻ dựa trên mức độ thông tin được nhúng trong thẻ.,Card Intelligence,Documentation
1d5a0f54-355b-4c28-a478-56c34230d70a,Geographic Area Density Designation,A term that distinguishes between Geographic Areas according to the number of people resident per unit of area.,[Auto] Một thuật ngữ phân biệt giữa các Khu vực địa lý theo số lượng người cư trú trên một đơn vị diện tích.,Geographic Area Density Designation,Location
3c472a2d-8bf4-42f9-815d-8816643cbba7,Web Address Protocol Type,A term that distinguishes between Web Addresses according to the protocol accessed by the Address.,[Auto] Thuật ngữ phân biệt giữa các Địa chỉ Web theo giao thức được Địa chỉ truy cập.,Web Address Protocol Type,Location
600c1842-2afa-49b8-a081-b4668c96579b,Geographic Environmental Problem Status,A term that classifies Geographic Areas according to whether or not there are Environmental issues which may affect the value of the property for collateral or insurance purposes.,[Auto] Thuật ngữ phân loại các Khu vực Địa lý theo việc có hay không có các vấn đề về Môi trường có thể ảnh hưởng đến giá trị của tài sản cho mục đích thế chấp hoặc bảo hiểm.,Geographic Environmental Problem Status,Location
92202d14-7ac7-46b5-ac94-7791aab159ad,Environmental Weather Problem,Identifies the main Environmental Weather Problem which may affect the value of the property for collateral or insurance purposes.,[Auto] Xác định Vấn đề Thời tiết Môi trường chính có thể ảnh hưởng đến giá trị của tài sản cho mục đích thế chấp hoặc bảo hiểm.,Environmental Weather Problem,Location
a3fea6c7-6eda-409c-a5e8-2051a848ec62,Environmental Content Problem,Identifies the main Environmental Content Problem which may affect the value of the property for collateral or insurance purposes.,[Auto] Xác định Vấn đề Nội dung Môi trường chính có thể ảnh hưởng đến giá trị của tài sản cho mục đích thế chấp hoặc bảo hiểm.,Environmental Content Problem,Location
bb4dff77-658b-4452-9f18-5b06e6028a36,Geographic Area Building Nature,"A term that distinguishes between Geographic Areas according to the density, type and layout of buildings in the Area.","[Auto] Thuật ngữ phân biệt giữa các Khu vực địa lý theo mật độ, loại hình và cách bố trí các tòa nhà trong Khu vực.",Geographic Area Building Nature,Location
eb71b4c0-8437-4630-9df5-0555d2341f61,Spatial Coordinate System,"Distinguishes between Spatial Co-ordinates by identifying the agreed method by which the co-ordinates are specified (includes the agreed origin, dimensions, unit of measure, format and rules used to define and specify the co-ordinates of a location). These coordinate systems are also known as geodetic frameworks. Associated with each coordinate system is a geodetic datum which defines the zero location for measurement of the coordinate system.","[Auto] Phân biệt giữa các tọa độ không gian bằng cách xác định phương pháp đã thống nhất mà tọa độ được chỉ định (bao gồm nguồn gốc, kích thước, đơn vị đo lường, định dạng và quy tắc được sử dụng để xác định và chỉ định tọa độ của một vị trí). Các hệ tọa độ này còn được gọi là hệ thống trắc địa. Liên kết với mỗi hệ tọa độ là một mốc đo đạc trắc địa xác định vị trí 0 để đo hệ tọa độ.",Spatial Coordinate System,Location
026df326-74f2-4dce-8d6b-7d2f36b09d98,Customer Non Performing Loan Status,Distinguishes between Customers according to their number of outstanding non-performing loans.,[Auto] Phân biệt Khách hàng theo số lượng nợ xấu tồn đọng.,Customer Non Performing Loan Status,Involved Party
03bc5932-ff60-4518-b2d3-4d07dbd1faa3,Other Financial Line Of Business Type,"Distinguishes between the types of business involved in Other Financial Line of Business activities conducted by various organization units which have been grouped together for the purposes of management reporting as specified by the Financial Institution such as providing retail brokerage, asset management and insurance.","[Auto] Phân biệt giữa các loại hình kinh doanh liên quan đến các hoạt động Kinh doanh Ngành Tài chính Khác được thực hiện bởi các đơn vị tổ chức khác nhau đã được nhóm lại với nhau cho mục đích báo cáo quản lý theo quy định của Tổ chức Tài chính như cung cấp dịch vụ môi giới bán lẻ, quản lý tài sản và bảo hiểm.",Other Financial Line Of Business Type,Involved Party
07cf348c-76a3-482c-9614-2b89edabbaaf,Financial Legal Status,"Distinguishes between Individuals or Organizations according to whether they are undergoing proceedings that affect their financial standing; for example, (US) Chapter 11 status, In Liquidation, In Receivership, Bankrupt.","[Auto] Phân biệt giữa các Cá nhân hoặc Tổ chức tùy theo việc họ có đang tiến hành các thủ tục tố tụng ảnh hưởng đến tình hình tài chính của họ hay không; ví dụ: (US) trạng thái theo Chương 11, Đang thanh lý, Đang tiếp nhận, Phá sản.",Financial Legal Status,Involved Party
08c1e9cc-6dbe-4106-8a2f-0a18e7553589,Involved Party Relationship Life Cycle Status,"Distinguishes between Involved Party / Involved Party Relationships according to their life cycle status; for example pending, active, terminated.","[Auto] Phân biệt giữa các Bên liên quan/Các mối quan hệ của Bên liên quan theo trạng thái vòng đời của chúng; ví dụ như đang chờ xử lý, đang hoạt động, đã chấm dứt.",Involved Party Relationship Life Cycle Status,Involved Party
0919d4f5-8030-4773-88a5-a811d52b96aa,Organization Unit Accounting Designation,Distinguishes between Organization Units based on the nature of the responsibility accounting category to which the Organization Unit belongs. This reflects whether they generate income and have expenses or only incur expenses.,[Auto] Phân biệt giữa các Đơn vị tổ chức dựa trên tính chất của hạng mục kế toán trách nhiệm mà Đơn vị tổ chức thuộc về. Điều này phản ánh liệu họ có tạo ra thu nhập và có chi phí hay chỉ phát sinh chi phí.,Organization Unit Accounting Designation,Involved Party
0a51468e-a78d-4cca-80ca-e3096733292c,Customer Relationship Valuation Type,"Distinguishes between Customers according to the degree to which the Financial Institution regards the importance of the relationship with the Customer. To help appraise existing relationships, determine the value of each and work to strengthen promising ones each relationship should be classified. The first step in increasing the value of business relationships is to understand the relationships the Financial Institution maintains.","[Auto] Phân biệt giữa các Khách hàng theo mức độ mà Tổ chức Tài chính đánh giá tầm quan trọng của mối quan hệ với Khách hàng. Để giúp đánh giá các mối quan hệ hiện có, hãy xác định giá trị của từng mối quan hệ và nỗ lực củng cố những mối quan hệ có triển vọng, mỗi mối quan hệ nên được phân loại. Bước đầu tiên để tăng giá trị của các mối quan hệ kinh doanh là hiểu rõ các mối quan hệ mà Tổ chức Tài chính duy trì.",Customer Relationship Valuation Type,Involved Party
0d07a625-aadc-4ac9-b401-24264851995f,Rating Provision Type,Distinguishes between ratings based on the context in which the rating is used.,[Auto] Phân biệt giữa các xếp hạng dựa trên bối cảnh sử dụng xếp hạng.,Rating Provision Type,Involved Party
0dac3eb0-9549-40bf-82b2-2a57b597b106,Remuneration Basis,"Distinguishes between Employment Positions according to their applicable payment and reward structures; for example, an Employment Position may provide remuneration in the form of Salaried pay plus Commission.",[Auto] Phân biệt giữa các Vị trí Việc làm theo cơ cấu trả lương và khen thưởng hiện hành của họ; ví dụ: Vị trí Việc làm có thể trả thù lao dưới hình thức Trả lương cộng với Hoa hồng.,Remuneration Basis,Involved Party
0db392d9-9245-457f-90ef-a1e17722d60b,Legal Competency Status,Distinguishes between Legal Entities (Individuals and Organizations) according to whether they have any legal limitation on their ability to transact business.,[Auto] Phân biệt giữa các Pháp nhân (Cá nhân và Tổ chức) tùy theo liệu họ có bất kỳ giới hạn pháp lý nào đối với khả năng giao dịch kinh doanh của họ hay không.,Legal Competency Status,Involved Party
0f954600-e64a-4ee2-bfa8-fe970d86a12f,Government Scope,Distinguishes between Government Organizations according to the boundaries of their activities and authority.,[Auto] Phân biệt giữa các Tổ chức Chính phủ theo ranh giới hoạt động và quyền hạn của họ.,Government Scope,Involved Party
