bcv_core_object,atomic_entity,atomic_table,atomic_attribute,atomic_column,description,data_domain,data_type,nullable,is_primary_key,source_system,ods_table,ods_column,comment,classification_context,etl_derived_value
Documentation,Report Template,rpt_tpl,Is Import Required Indicator,is_impr_rqd_ind,Báo cáo có import: 1: Có import 0: Không import.,Indicator,string,True,False,SCMS,ods_scms_bm_bao_cao,,,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Is Self Period Setting Indicator,is_self_prd_setting_ind,Báo cáo do cán bộ UB tự thiết lập kỳ: 1: Có 0: Không.,Indicator,string,True,False,SCMS,ods_scms_bm_bao_cao,,,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Is Public Disclosure Indicator,is_pblc_dscl_ind,Cho phép CBTT: 0: Không CBTT 1: Có CBTT.,Indicator,string,True,False,SCMS,ods_scms_bm_bao_cao,,,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Description,dsc,Mô tả biểu mẫu.,Text,string,True,False,SCMS,ods_scms_bm_bao_cao,mo_ta,,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Created By,crt_by,Người tạo bản ghi.,Text,string,True,False,SCMS,ods_scms_bm_bao_cao,,Mã người dùng hệ thống — denormalized.,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Created Timestamp,crt_tms,Ngày tạo.,Timestamp,timestamp,True,False,SCMS,ods_scms_bm_bao_cao,ngay_tao,,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Updated Timestamp,udt_tms,Ngày cập nhật.,Timestamp,timestamp,True,False,SCMS,ods_scms_bm_bao_cao,ngay_cap_nhat,,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Function Category Id,fcn_cgy_id,FK đến danh mục chức năng (QT_CHUC_NANG). Nullable.,Surrogate Key,string,True,False,SCMS,ods_scms_bm_bao_cao,qt_chuc_nang_id,FK target: QT_CHUC_NANG entity — chưa được thiết kế lên Atomic.,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Function Category Code,fcn_cgy_code,Mã danh mục chức năng.,Text,string,True,False,SCMS,ods_scms_bm_bao_cao,qt_chuc_nang_id,Lookup pair: QT_CHUC_NANG entity — chưa được thiết kế lên Atomic. Pair with Function Category Id.,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Report Direction Type Code,rpt_drc_tp_code,Chiều báo cáo: 0-Đầu vào; 1-Đầu ra.,Classification Value,string,True,False,SCMS,ods_scms_bm_bao_cao,loai_bao_cao,Scheme: SCMS_REPORT_DIRECTION_TYPE.,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Version Date,vrsn_dt,Ngày thay đổi phiên bản.,Date,date,True,False,SCMS,ods_scms_bm_bao_cao,ngay_phien_ban,,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Is Active Flag,is_actv_f,Trạng thái sử dụng: 1-Sử dụng; 0-Không sử dụng.,Boolean,boolean,True,False,SCMS,ods_scms_bm_bao_cao,su_dung,,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Is Summary Required Indicator,is_smy_rqd_ind,Yêu cầu nhập trích yếu: 0-Không bắt buộc; 1-Bắt buộc.,Indicator,string,True,False,SCMS,ods_scms_bm_bao_cao,trich_yeu,,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Report Template,rpt_tpl,Attachment File,attch_file,Tệp đính kèm mẫu báo cáo.,Text,string,True,False,SCMS,ods_scms_bm_bao_cao,tep_dinh_kem,,Source System Code = 'SCMS_BM_BAO_CAO',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,Risk Alert Resolution File Id,rsk_alert_rsl_file_id,Khóa đại diện cho file đính kèm giải trình cảnh báo.,Surrogate Key,string,False,True,QLRR,ods_qlrr_risk_alert_resolution_file,,,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,Risk Alert Resolution File Code,rsk_alert_rsl_file_code,Mã định danh file giải trình. BK. Map từ PK bảng nguồn.,Text,string,False,False,QLRR,ods_qlrr_risk_alert_resolution_file,id,BK của entity.,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,False,False,QLRR,ods_qlrr_risk_alert_resolution_file,,,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,Risk Alert Resolution Id,rsk_alert_rsl_id,FK đến bản ghi xử lý giải trình.,Surrogate Key,string,False,False,QLRR,ods_qlrr_risk_alert_resolution_file,resolution_id,FK target: Risk Alert Resolution.Risk Alert Resolution Id.,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,Risk Alert Resolution Code,rsk_alert_rsl_code,Mã bản ghi xử lý giải trình.,Text,string,False,False,QLRR,ods_qlrr_risk_alert_resolution_file,resolution_id,Lookup pair: Risk Alert Resolution.Risk Alert Resolution Code. Pair with Risk Alert Resolution Id.,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,File Name,file_nm,Tên file giải trình.,Text,string,False,False,QLRR,ods_qlrr_risk_alert_resolution_file,file_name,,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,File Path,file_path,Đường dẫn lưu file giải trình trên hệ thống.,Text,string,False,False,QLRR,ods_qlrr_risk_alert_resolution_file,file_path,,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,File Size Bytes,file_sz_bytes,Dung lượng file tính bằng bytes.,Small Counter,int,True,False,QLRR,ods_qlrr_risk_alert_resolution_file,file_size,,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,File Type Code,file_tp_code,"Loại file giải trình: PDF, DOCX, XLSX, PNG, JPG, …",Classification Value,string,True,False,QLRR,ods_qlrr_risk_alert_resolution_file,file_type,Scheme: RISK_FILE_TYPE. Dùng chung với Risk Report File (Tier 3 — HLD Tier 4 note).,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,Uploaded At,uploaded_at,Thời điểm upload file giải trình.,Timestamp,timestamp,False,False,QLRR,ods_qlrr_risk_alert_resolution_file,uploaded_at,,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Alert Resolution File,rsk_alert_rsl_file,Uploaded By Id,uploaded_by_id,User ID người upload file giải trình (denormalized).,Text,string,True,False,QLRR,ods_qlrr_risk_alert_resolution_file,uploaded_by_id,Denormalized — không có User entity trên Atomic.,Source System Code = 'QLRR_risk_alert_resolution_file',
Documentation,Risk Report File,rsk_rpt_file,Risk Report File Id,rsk_rpt_file_id,Khóa đại diện cho file báo cáo đính kèm.,Surrogate Key,string,False,True,QLRR,ods_qlrr_risk_report_file,,,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report File,rsk_rpt_file,Risk Report File Code,rsk_rpt_file_code,Mã định danh file báo cáo. BK. Map từ PK bảng nguồn.,Text,string,False,False,QLRR,ods_qlrr_risk_report_file,id,BK của entity.,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report File,rsk_rpt_file,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,False,False,QLRR,ods_qlrr_risk_report_file,,,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report File,rsk_rpt_file,Risk Report Upload Batch Id,rsk_rpt_upload_btch_id,FK đến đợt upload báo cáo.,Surrogate Key,string,False,False,QLRR,ods_qlrr_risk_report_file,batch_id,FK target: Risk Report Upload Batch.Risk Report Upload Batch Id.,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report File,rsk_rpt_file,Risk Report Upload Batch Code,rsk_rpt_upload_btch_code,Mã đợt upload báo cáo.,Text,string,False,False,QLRR,ods_qlrr_risk_report_file,batch_id,Lookup pair: Risk Report Upload Batch.Risk Report Upload Batch Code. Pair with Risk Report Upload Batch Id.,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report File,rsk_rpt_file,File Name,file_nm,Tên file hiển thị (VD: Báo cáo TTCK Q4-2025.docx).,Text,string,False,False,QLRR,ods_qlrr_risk_report_file,file_name,,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report File,rsk_rpt_file,File Path,file_path,Đường dẫn lưu file trên hệ thống (filesystem hoặc object storage).,Text,string,False,False,QLRR,ods_qlrr_risk_report_file,file_path,,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report File,rsk_rpt_file,File Size Bytes,file_sz_bytes,Dung lượng file tính bằng bytes.,Small Counter,int,True,False,QLRR,ods_qlrr_risk_report_file,file_size,,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report File,rsk_rpt_file,File Type Code,file_tp_code,"Loại file: DOCX, XLSX, PDF, …",Classification Value,string,True,False,QLRR,ods_qlrr_risk_report_file,file_type,Scheme: RISK_FILE_TYPE.,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report File,rsk_rpt_file,Uploaded At,uploaded_at,Thời điểm upload file.,Timestamp,timestamp,False,False,QLRR,ods_qlrr_risk_report_file,uploaded_at,,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report File,rsk_rpt_file,Uploaded By Id,uploaded_by_id,User ID người nộp file (denormalized).,Text,string,True,False,QLRR,ods_qlrr_risk_report_file,uploaded_by_id,Denormalized — không có User entity trên Atomic.,Source System Code = 'QLRR_risk_report_file',
Documentation,Risk Report Type,rsk_rpt_tp,Risk Report Type Id,rsk_rpt_tp_id,Khóa đại diện cho loại báo cáo rủi ro.,Surrogate Key,string,False,True,QLRR,ods_qlrr_risk_report_type,,,Source System Code = 'QLRR_risk_report_type',
Documentation,Risk Report Type,rsk_rpt_tp,Risk Report Type Code,rsk_rpt_tp_code,Mã loại báo cáo. BK.,Text,string,False,False,QLRR,ods_qlrr_risk_report_type,code,BK của entity.,Source System Code = 'QLRR_risk_report_type',
Documentation,Risk Report Type,rsk_rpt_tp,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,False,False,QLRR,ods_qlrr_risk_report_type,,,Source System Code = 'QLRR_risk_report_type',
Documentation,Risk Report Type,rsk_rpt_tp,Report Type Name,rpt_tp_nm,Tên loại báo cáo.,Text,string,False,False,QLRR,ods_qlrr_risk_report_type,name,,Source System Code = 'QLRR_risk_report_type',
Documentation,Risk Report Type,rsk_rpt_tp,Description,dsc,Mô tả loại báo cáo.,Text,string,True,False,QLRR,ods_qlrr_risk_report_type,description,,Source System Code = 'QLRR_risk_report_type',
Documentation,Risk Report Type,rsk_rpt_tp,Display Order,dspl_ordr,Thứ tự hiển thị.,Small Counter,int,True,False,QLRR,ods_qlrr_risk_report_type,display_order,,Source System Code = 'QLRR_risk_report_type',
Documentation,Risk Report Type,rsk_rpt_tp,Active Flag,actv_f,"Trạng thái: 0=Không hoạt động, 1=Hoạt động.",Boolean,boolean,False,False,QLRR,ods_qlrr_risk_report_type,is_active,Chốt T1-01: template_content không lưu trên Atomic — config kỹ thuật.,Source System Code = 'QLRR_risk_report_type',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,License Application Id,license_ap_id,Id tự sinh (surrogate key),Surrogate Key,string,False,True,NHNCK,ods_nhnck_applications,,"PK surrogate. BCV: ""Government Registration"" (Arrangement). Hồ sơ đăng ký CCHN.",Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,License Application Code,license_ap_code,Mã định danh (tự động tăng). BK,Text,string,False,False,NHNCK,ods_nhnck_applications,id,BK chính. PK nguồn.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Source System Code,src_stm_code,Mã nguồn dữ liệu,Classification Value,string,False,False,NHNCK,ods_nhnck_applications,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Practitioner Id,prac_id,FK đến Securities Practitioner,Surrogate Key,string,False,False,NHNCK,ods_nhnck_applications,professionalid,FK target: Securities Practitioner.Practitioner Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Practitioner Code,prac_code,Mã người hành nghề,Text,string,False,False,NHNCK,ods_nhnck_applications,professionalid,Lookup pair: Securities Practitioner.Practitioner Code. Pair with Practitioner Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Certificate Type Code,ctf_tp_code,Mã loại chứng chỉ đăng ký,Classification Value,string,True,False,NHNCK,ods_nhnck_applications,certificateid,Scheme: CERTIFICATE_TYPE.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Application Status Code,ap_st_code,Trạng thái hồ sơ (FK → ApplicationStatuses),Classification Value,string,True,False,NHNCK,ods_nhnck_applications,statusid,Scheme: APPLICATION_STATUS.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,License Certificate Document Id,license_ctf_doc_id,FK đến CCHN đã được cấp (nếu có),Surrogate Key,string,True,False,NHNCK,ods_nhnck_applications,certificaterecordid,FK target: Securities Practitioner License Certificate Document.License Certificate Document Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,License Certificate Document Code,license_ctf_doc_code,Mã CCHN đã cấp,Text,string,True,False,NHNCK,ods_nhnck_applications,certificaterecordid,Lookup pair: Securities Practitioner License Certificate Document.License Certificate Document Code. Pair with License Certificate Document Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Previous Certificate Type Code,prev_ctf_tp_code,Mã loại chứng chỉ trước đó,Classification Value,string,True,False,NHNCK,ods_nhnck_applications,previouscertificateid,Scheme: CERTIFICATE_TYPE.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Previous License Certificate Document Id,prev_license_ctf_doc_id,FK đến CCHN trước đó,Surrogate Key,string,True,False,NHNCK,ods_nhnck_applications,previouscertificaterecordid,FK target: Securities Practitioner License Certificate Document.License Certificate Document Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Previous License Certificate Document Code,prev_license_ctf_doc_code,Mã CCHN trước đó,Text,string,True,False,NHNCK,ods_nhnck_applications,previouscertificaterecordid,Lookup pair: Securities Practitioner License Certificate Document.License Certificate Document Code. Pair with Previous License Certificate Document Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Examination Assessment Id,exam_ases_id,FK đến đợt thi (nếu hồ sơ gắn với kỳ thi),Surrogate Key,string,True,False,NHNCK,ods_nhnck_applications,examsessionid,FK target: Securities Practitioner Qualification Examination Assessment.Examination Assessment Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Examination Assessment Code,exam_ases_code,Mã đợt thi,Text,string,True,False,NHNCK,ods_nhnck_applications,examsessionid,Lookup pair: Securities Practitioner Qualification Examination Assessment.Examination Assessment Code. Pair with Examination Assessment Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Assignee Officer Id,assignee_ofcr_id,FK đến cán bộ xử lý,Surrogate Key,string,True,False,NHNCK,ods_nhnck_applications,assigneeid,FK target: Regulatory Authority Officer.Officer Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Assignee Officer Code,assignee_ofcr_code,Mã cán bộ xử lý,Text,string,True,False,NHNCK,ods_nhnck_applications,assigneeid,Lookup pair: Regulatory Authority Officer.Officer Code. Pair with Assignee Officer Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,License Application Verification Status Id,license_ap_verf_st_id,FK đến yêu cầu phê duyệt lãnh đạo,Surrogate Key,string,True,False,NHNCK,ods_nhnck_applications,infoverifyid,FK target: Securities Practitioner License Application Verification Status.License Application Verification Status Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,License Application Verification Status Code,license_ap_verf_st_code,Mã yêu cầu phê duyệt,Text,string,True,False,NHNCK,ods_nhnck_applications,infoverifyid,Lookup pair: Securities Practitioner License Application Verification Status.License Application Verification Status Code. Pair with License Application Verification Status Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Application Code,ap_code,Mã hồ sơ (mã nghiệp vụ),Text,string,True,False,NHNCK,ods_nhnck_applications,applicationcode,"Mã nghiệp vụ, khác BK.",Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Application Title,ap_ttl,Tiêu đề hồ sơ,Text,string,True,False,NHNCK,ods_nhnck_applications,title,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Registration Type Code,rgst_tp_code,Loại đăng ký,Classification Value,string,True,False,NHNCK,ods_nhnck_applications,registrationtype,Scheme: REGISTRATION_TYPE.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Application Type Code,ap_tp_code,Loại hồ sơ,Classification Value,string,True,False,NHNCK,ods_nhnck_applications,applicationtype,Scheme: APPLICATION_TYPE.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Submission Date,subm_dt,Ngày nộp hồ sơ,Date,date,True,False,NHNCK,ods_nhnck_applications,submissiondate,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Supplement Date,supplement_dt,Ngày bổ sung hồ sơ,Date,date,True,False,NHNCK,ods_nhnck_applications,supplementdate,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Supplement Letter Date,supplement_ltr_dt,Ngày thư yêu cầu bổ sung,Date,date,True,False,NHNCK,ods_nhnck_applications,supplementletterdate,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Reissue Reason,reissue_rsn,Lý do cấp lại,Text,string,True,False,NHNCK,ods_nhnck_applications,reissuereason,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Rejection Reason,rejection_rsn,Lý do từ chối,Text,string,True,False,NHNCK,ods_nhnck_applications,rejectionreason,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Certificate Number,ctf_nbr,Số chứng chỉ (snapshot tại thời điểm cấp),Text,string,True,False,NHNCK,ods_nhnck_applications,certificatenumber,Denormalized snapshot.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Issue Date,issu_dt,Ngày cấp chứng chỉ (snapshot),Date,date,True,False,NHNCK,ods_nhnck_applications,issuedate,Denormalized snapshot.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Previous Certificate Number,prev_ctf_nbr,Số chứng chỉ trước đó (snapshot),Text,string,True,False,NHNCK,ods_nhnck_applications,previouscertificatenumber,Denormalized snapshot.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Previous Issue Date,prev_issu_dt,Ngày cấp chứng chỉ trước đó (snapshot),Date,date,True,False,NHNCK,ods_nhnck_applications,previousissuedate,Denormalized snapshot.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Reissue HSM Code,reissue_hsm_code,Mã tái cấp HSM,Text,string,True,False,NHNCK,ods_nhnck_applications,reissuehsm,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Certificate Receipt Method Code,ctf_recpt_mth_code,Phương thức nhận chứng chỉ,Classification Value,string,True,False,NHNCK,ods_nhnck_applications,certificatereceiptmethod,Scheme: RECEIPT_METHOD.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Certificate Receipt Address,ctf_recpt_adr,Địa chỉ nhận chứng chỉ,Text,string,True,False,NHNCK,ods_nhnck_applications,certificatereceiptaddress,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Certificate Receipt Phone,ctf_recpt_ph,Số điện thoại nhận chứng chỉ,Text,string,True,False,NHNCK,ods_nhnck_applications,certificatereceiptphone,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Receipt Status Code,recpt_st_code,Trạng thái nhận chứng chỉ,Classification Value,string,True,False,NHNCK,ods_nhnck_applications,receiptstatus,Scheme: RECEIPT_STATUS.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Is Violated Indicator,is_violated_ind,Cờ vi phạm,Boolean,boolean,True,False,NHNCK,ods_nhnck_applications,isviolated,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Is Date Exploitable Indicator,is_dt_exploitable_ind,Cờ khai thác theo ngày,Boolean,boolean,True,False,NHNCK,ods_nhnck_applications,isdateexploitable,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Application Note,ap_note,Ghi chú,Text,string,True,False,NHNCK,ods_nhnck_applications,note,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Created By Officer Id,crt_by_ofcr_id,FK đến Officer,Surrogate Key,string,True,False,NHNCK,ods_nhnck_applications,createdby,FK target: Regulatory Authority Officer.Officer Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Created By Officer Code,crt_by_ofcr_code,Mã người tạo,Text,string,True,False,NHNCK,ods_nhnck_applications,createdby,Lookup pair: Regulatory Authority Officer.Officer Code. Pair with Created By Officer Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Updated By Officer Id,udt_by_ofcr_id,FK đến Officer,Surrogate Key,string,True,False,NHNCK,ods_nhnck_applications,updatedby,FK target: Regulatory Authority Officer.Officer Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Updated By Officer Code,udt_by_ofcr_code,Mã người cập nhật,Text,string,True,False,NHNCK,ods_nhnck_applications,updatedby,Lookup pair: Regulatory Authority Officer.Officer Code. Pair with Updated By Officer Id.,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Created Timestamp,crt_tms,Ngày tạo,Timestamp,timestamp,True,False,NHNCK,ods_nhnck_applications,createdat,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application,scr_prac_license_ap,Updated Timestamp,udt_tms,Ngày cập nhật,Timestamp,timestamp,True,False,NHNCK,ods_nhnck_applications,updatedat,,Source System Code = 'NHNCK_Applications',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,License Application Document Attachment Id,license_ap_doc_attch_id,Id tự sinh (surrogate key),Surrogate Key,string,False,True,NHNCK,ods_nhnck_applicationdocuments,,"PK surrogate. BCV: ""Documentation"" (Documentation). Tài liệu đính kèm hồ sơ.",Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,License Application Document Attachment Code,license_ap_doc_attch_code,Mã định danh (tự động tăng). BK,Text,string,False,False,NHNCK,ods_nhnck_applicationdocuments,id,BK chính.,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Source System Code,src_stm_code,Mã nguồn dữ liệu,Classification Value,string,False,False,NHNCK,ods_nhnck_applicationdocuments,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,License Application Id,license_ap_id,FK đến hồ sơ,Surrogate Key,string,False,False,NHNCK,ods_nhnck_applicationdocuments,applicationid,FK target: Securities Practitioner License Application.License Application Id.,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,License Application Code,license_ap_code,Mã hồ sơ,Text,string,False,False,NHNCK,ods_nhnck_applicationdocuments,applicationid,Lookup pair: Securities Practitioner License Application.License Application Code. Pair with License Application Id.,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Document Type Code,doc_tp_code,Mã loại tài liệu (FK → Documents),Classification Value,string,True,False,NHNCK,ods_nhnck_applicationdocuments,documentid,Scheme: DOCUMENT_TYPE. FK đến bảng Documents.,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Document Name,doc_nm,Tên tài liệu,Text,string,True,False,NHNCK,ods_nhnck_applicationdocuments,documentname,,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,File Name,file_nm,Tên file,Text,string,True,False,NHNCK,ods_nhnck_applicationdocuments,filename,,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,File Path,file_path,Đường dẫn file,Text,string,True,False,NHNCK,ods_nhnck_applicationdocuments,filepath,,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,File Format,file_fmt,"Loại file (pdf, docx...)",Text,string,True,False,NHNCK,ods_nhnck_applicationdocuments,format,,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,File Size,file_sz,Dung lượng file (bytes),Text,string,True,False,NHNCK,ods_nhnck_applicationdocuments,filesize,,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Attachment Description,attch_dsc,Mô tả tài liệu,Text,string,True,False,NHNCK,ods_nhnck_applicationdocuments,description,,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Attachment Note,attch_note,Ghi chú thẩm định,Text,string,True,False,NHNCK,ods_nhnck_applicationdocuments,note,,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Appraisal Status Code,aprs_st_code,Trạng thái thẩm định,Classification Value,string,True,False,NHNCK,ods_nhnck_applicationdocuments,status,Scheme: APPRAISAL_STATUS.,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Is Invalid Indicator,is_inval_ind,Cờ không hợp lệ,Boolean,boolean,True,False,NHNCK,ods_nhnck_applicationdocuments,isinvalid,,Source System Code = 'NHNCK_ApplicationDocuments',
