bcv_core_object,silver_entity,silver_attribute,silver_data_type,description,data_domain,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Involved Party,Investment Fund Investor Membership,Created Timestamp,timestamp,Ngày tạo bản ghi.,Timestamp,True,False,FMS,MBFUND,FMS.MBFUND.DateCreated,,Source System Code = 'FMS_MBFUND',
Involved Party,Investment Fund Investor Membership,Updated Timestamp,timestamp,Ngày cập nhật bản ghi.,Timestamp,True,False,FMS,MBFUND,FMS.MBFUND.DateModified,,Source System Code = 'FMS_MBFUND',
Involved Party,Investment Fund Representative Board Member,Investment Fund Representative Board Member Id,string,Khóa đại diện cho thành viên ban đại diện quỹ.,Surrogate Key,False,True,FMS,REPRESENT,,PK surrogate.,Source System Code = 'FMS_REPRESENT',
Involved Party,Investment Fund Representative Board Member,Investment Fund Representative Board Member Code,string,Mã định danh thành viên ban đại diện. Map từ PK bảng nguồn.,Text,False,False,FMS,REPRESENT,FMS.REPRESENT.Id,BK chính.,Source System Code = 'FMS_REPRESENT',
Involved Party,Investment Fund Representative Board Member,Source System Code,string,Mã nguồn dữ liệu.,Classification Value,False,False,FMS,REPRESENT,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'FMS_REPRESENT',
Involved Party,Investment Fund Representative Board Member,Investment Fund Id,string,FK đến quỹ đầu tư.,Surrogate Key,False,False,FMS,REPRESENT,FMS.REPRESENT.FndId,FK target: Investment Fund.Investment Fund Id.,Source System Code = 'FMS_REPRESENT',
Involved Party,Investment Fund Representative Board Member,Investment Fund Code,string,Mã quỹ đầu tư.,Text,False,False,FMS,REPRESENT,FMS.REPRESENT.FndId,FK target: Investment Fund.Investment Fund Code. Pair with Investment Fund Id.,Source System Code = 'FMS_REPRESENT',
Involved Party,Investment Fund Representative Board Member,Fund Management Company Key Person Id,string,FK đến nhân sự giữ vai trò thành viên ban đại diện.,Surrogate Key,False,False,FMS,REPRESENT,FMS.REPRESENT.TLId,FK target: Fund Management Company Key Person.Fund Management Company Key Person Id.,Source System Code = 'FMS_REPRESENT',
Involved Party,Investment Fund Representative Board Member,Fund Management Company Key Person Code,string,Mã nhân sự.,Text,False,False,FMS,REPRESENT,FMS.REPRESENT.TLId,FK target: Fund Management Company Key Person.Fund Management Company Key Person Code. Pair with Fund Management Company Key Person Id.,Source System Code = 'FMS_REPRESENT',
Involved Party,Investment Fund Representative Board Member,Is Chair Indicator,string,Cờ đánh dấu trưởng ban đại diện.,Indicator,True,False,FMS,REPRESENT,FMS.REPRESENT.IsChair,,Source System Code = 'FMS_REPRESENT',
Involved Party,Investment Fund Representative Board Member,Practice Status Code,string,Trạng thái tham gia ban đại diện.,Classification Value,True,False,FMS,REPRESENT,FMS.REPRESENT.Status,Scheme: FMS_REPRESENT_STATUS.,Source System Code = 'FMS_REPRESENT',
Involved Party,Investment Fund Representative Board Member,Created Timestamp,timestamp,Ngày tạo bản ghi.,Timestamp,True,False,FMS,REPRESENT,FMS.REPRESENT.DateCreated,,Source System Code = 'FMS_REPRESENT',
Involved Party,Investment Fund Representative Board Member,Updated Timestamp,timestamp,Ngày cập nhật bản ghi.,Timestamp,True,False,FMS,REPRESENT,FMS.REPRESENT.DateModified,,Source System Code = 'FMS_REPRESENT',
Involved Party,Market Surveillance Suspicious Account,Market Surveillance Suspicious Account Id,string,Khóa đại diện cho tài khoản nghi vấn trong vụ việc.,Surrogate Key,False,True,GSGD,suspicious_account,,,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,Market Surveillance Suspicious Account Code,string,PK kỹ thuật từ bảng nguồn. BK.,Text,False,False,GSGD,suspicious_account,GSGD.suspicious_account.id,BK chính. Map từ PK nguồn.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,Source System Code,string,Mã nguồn dữ liệu.,Classification Value,False,False,GSGD,suspicious_account,,,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,Market Surveillance Case Id,string,FK đến vụ việc giám sát.,Surrogate Key,False,False,GSGD,suspicious_account,GSGD.suspicious_account.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Id.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,Market Surveillance Case Code,string,Mã vụ việc. Denormalized.,Text,False,False,GSGD,suspicious_account,GSGD.suspicious_account.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Code. Pair with Market Surveillance Case Id.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,Investor Trading Account Id,string,FK đến tài khoản giao dịch nghi vấn.,Surrogate Key,False,False,GSGD,suspicious_account,GSGD.suspicious_account.account_id,FK target: Investor Trading Account.Investor Trading Account Id.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,Investor Trading Account Code,string,Mã tài khoản nghi vấn. Denormalized.,Text,False,False,GSGD,suspicious_account,GSGD.suspicious_account.account_id,FK target: Investor Trading Account.Investor Trading Account Code. Pair with Investor Trading Account Id.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,Criteria Flags,string,Các tiêu chí đánh giá (JSON hoặc comma-separated).,Text,True,False,GSGD,suspicious_account,GSGD.suspicious_account.criteria_flags,,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account,Suspicious Source Code,string,"Nguồn xác định TK nghi vấn: 1=Hệ thống tự động, 2=User thêm.",Classification Value,True,False,GSGD,suspicious_account,GSGD.suspicious_account.source,Scheme: GSGD_SUSPICIOUS_SOURCE.,Source System Code = 'GSGD_suspicious_account',
Involved Party,Market Surveillance Suspicious Account Group,Market Surveillance Suspicious Account Group Id,string,Khóa đại diện cho nhóm tài khoản nghi vấn trong vụ việc.,Surrogate Key,False,True,GSGD,suspicious_account_group,,,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,Market Surveillance Suspicious Account Group Code,string,Mã nhóm tài khoản nghi vấn. BK.,Text,False,False,GSGD,suspicious_account_group,GSGD.suspicious_account_group.group_code,BK chính.,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,Source System Code,string,Mã nguồn dữ liệu.,Classification Value,False,False,GSGD,suspicious_account_group,,,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,Market Surveillance Case Id,string,FK đến vụ việc giám sát.,Surrogate Key,False,False,GSGD,suspicious_account_group,GSGD.suspicious_account_group.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Id.,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,Market Surveillance Case Code,string,Mã vụ việc. Denormalized.,Text,False,False,GSGD,suspicious_account_group,GSGD.suspicious_account_group.case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Code. Pair with Market Surveillance Case Id.,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,Group Name,string,Tên nhóm tài khoản nghi vấn.,Text,True,False,GSGD,suspicious_account_group,GSGD.suspicious_account_group.group_name,,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,Description,string,Mô tả nhóm.,Text,True,False,GSGD,suspicious_account_group,GSGD.suspicious_account_group.description,,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Market Surveillance Suspicious Account Group,Relationship Criteria Code,string,"Tiêu chí phân nhóm: Danh tính, IP, MAC, Tiền.",Classification Value,True,False,GSGD,suspicious_account_group,GSGD.suspicious_account_group.relationship_criteria,Scheme: GSGD_RELATIONSHIP_CRITERIA.,Source System Code = 'GSGD_suspicious_account_group',
Involved Party,Member Rating,Member Rating Id,string,Khóa đại diện cho kết quả xếp hạng thành viên.,Surrogate Key,False,True,FMS,RANK,,PK surrogate.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Member Rating Code,string,Mã định danh kết quả xếp hạng. Map từ PK bảng nguồn.,Text,False,False,FMS,RANK,FMS.RANK.Id,BK chính.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Source System Code,string,Mã nguồn dữ liệu.,Classification Value,False,False,FMS,RANK,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Fund Management Company Id,string,FK đến công ty QLQ được xếp hạng.,Surrogate Key,False,False,FMS,RANK,FMS.RANK.SecId,FK target: Fund Management Company.Fund Management Company Id.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Fund Management Company Code,string,Mã công ty QLQ được xếp hạng.,Text,False,False,FMS,RANK,FMS.RANK.SecId,FK target: Fund Management Company.Fund Management Company Code. Pair with Fund Management Company Id.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Member Rating Period Id,string,FK đến kỳ đánh giá xếp loại.,Surrogate Key,False,False,FMS,RANK,FMS.RANK.RatingPdId,FK target: Member Rating Period.Member Rating Period Id.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Member Rating Period Code,string,Mã kỳ đánh giá xếp loại.,Text,False,False,FMS,RANK,FMS.RANK.RatingPdId,FK target: Member Rating Period.Member Rating Period Code. Pair with Member Rating Period Id.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Total Score,string,Tổng điểm đánh giá.,Percentage,True,False,FMS,RANK,FMS.RANK.TotalScore,,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Rank Value,string,Giá trị xếp hạng (thứ tự).,Small Counter,True,False,FMS,RANK,FMS.RANK.RankValue,,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Rank Class Code,string,Xếp loại kết quả đánh giá.,Classification Value,True,False,FMS,RANK,FMS.RANK.RankClass,Scheme: FMS_RATING_CLASS.,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Created Timestamp,timestamp,Ngày tạo bản ghi.,Timestamp,True,False,FMS,RANK,FMS.RANK.DateCreated,,Source System Code = 'FMS_RANK',
Involved Party,Member Rating,Updated Timestamp,timestamp,Ngày cập nhật bản ghi.,Timestamp,True,False,FMS,RANK,FMS.RANK.DateModified,,Source System Code = 'FMS_RANK',
Involved Party,Public Company,Public Company Id,string,Khóa đại diện cho công ty đại chúng.,Surrogate Key,False,True,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,Public Company Code,string,Mã công ty đại chúng. Map từ PK ThanhTra.DM_CONG_TY_DC.ID.,Text,False,False,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.ID,BK của entity.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,Source System Code,string,Mã hệ thống nguồn.,Classification Value,False,False,ThanhTra,DM_CONG_TY_DC,,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,Public Company Name,string,Tên tiếng Việt công ty đại chúng.,Text,False,False,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.TEN_TIENG_VIET,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,Public Company English Name,string,Tên tiếng Anh công ty đại chúng.,Text,True,False,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.TEN_TIENG_ANH,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,Public Company Short Name,string,Tên viết tắt công ty đại chúng.,Text,True,False,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.TEN_VIET_TAT,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,Company Type Code,string,Loại hình công ty.,Classification Value,True,False,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.LOAI_HINH_CONG_TY,Scheme: TT_COMPANY_TYPE.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,Charter Capital Amount,"decimal(23,2)",Vốn điều lệ.,Currency Amount,True,False,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.VON_DIEU_LE,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,Life Cycle Status Code,string,Trạng thái hoạt động.,Classification Value,True,False,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.TRANG_THAI_HOAT_DONG,Scheme: LIFE_CYCLE_STATUS.,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,Business License Number,string,Số giấy phép kinh doanh.,Text,True,False,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.GIAY_PHEP_KINH_DOANH,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Public Company,Website,string,Website chính thức.,Text,True,False,ThanhTra,DM_CONG_TY_DC,ThanhTra.DM_CONG_TY_DC.WEBSITE,,Source System Code = 'ThanhTra_DM_CONG_TY_DC',
Involved Party,Registered Taxpayer,Registered Taxpayer Id,string,Id tự sinh (surrogate key),Surrogate Key,False,True,DCST,THONG_TIN_DK_THUE,,"PK surrogate. BCV: ""Organization"" (Involved Party).",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Registered Taxpayer Code,string,ID bản ghi đăng ký thuế. BK,Text,False,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.ID,BK chính. PK nguồn.,Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Source System Code,string,Mã nguồn dữ liệu. Giá trị: DCST.THONG_TIN_DK_THUE,Classification Value,False,False,DCST,THONG_TIN_DK_THUE,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Full Name,string,Tên người nộp thuế,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.TEN_NGUOI_NOP,"BCV: ""Organization Name"". Scope: NNT gồm tổ chức/DN/hộ KD — không gắn prefix Organization.",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Organization Tax Identification Number,string,Mã số thuế,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.MA_SO_THUE,"BCV: ""Organization Tax Identification Number"". Trường liên kết ngầm với DN_RUI_RO_CAO, TCT_BAO_CAO, TCT_TT_CUONG_CHE_NO, TT_XLY_VI_PHAM, TCT_TTCCN_HOA_DON.",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Charter Capital Amount,"decimal(23,2)",Vốn điều lệ,Currency Amount,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.VON_DIEU_LE,"BCV: ""Charter Capital Amount"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Charter Capital Currency Code,string,Loại tiền vốn điều lệ,Classification Value,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.LOAITIEN_VON_DL_VN,FK target: Currency.Currency Code.,Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Foreign Charter Capital Amount,"decimal(23,2)",Vốn điều lệ nước ngoài,Currency Amount,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.SOTIEN_VON_DL_NN,"Nhất quán prefix ""Foreign Charter Capital"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Foreign Charter Capital Currency Code,string,Loại tiền vốn điều lệ nước ngoài,Classification Value,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.LOAITIEN_VON_DL_NN,FK target: Currency.Currency Code.,Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Business Line Code,string,Mã ngành nghề kinh doanh,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.MA_NGANH,"Nhất quán prefix ""Business Line"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Business Line Description,string,Ngành nghề kinh doanh,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.NGANH_NGHE_KD,"Nhất quán prefix ""Business Line"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Business Commencement Date,date,Ngày bắt đầu hoạt động kinh doanh,Date,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.NGAY_BD_HDKD,"BCV: ""Organization Commence Operation Date"". Rút gọn prefix.",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Parent Organization Name,string,Đơn vị chủ quan/ đơn vị quản lý trực thuộc,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.DON_VI_CHU_QUAN,"Denormalized text — không có FK. Nhất quán prefix ""Parent Organization"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Parent Organization Address,string,Địa chỉ đơn vị chủ quản,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.DVCQ_VN_DIACHI,"Nhất quán prefix ""Parent Organization"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Supervisory Authority Name,string,Cơ quan quản lý trực tiếp,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.CO_QUAN_QUAN_LY_TRUC_TIEP,"Nhất quán prefix ""Supervisory"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Supervisory Tax Authority Code,string,Mã cơ quan quản lý thuế,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.MA_CQQL_QLT,"Nhất quán prefix ""Supervisory Tax Authority"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Legal Representative Name,string,Tên người đại diện kinh doanh,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.TEN_NGUOI_DAI_DIEN_KD,"Prefix chủ thể ""Legal Representative"" — người khác với NNT.",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Legal Representative Identification Number,string,Số CMT/ hộ chiếu người đại diện theo pháp luật/ chủ doanh nghiệp tư nhân,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.SO_CMT,"Prefix ""Legal Representative"". Denormalized — không tách ra IP Alt Identification vì thuộc chủ thể khác (người đại diện, không phải NNT).",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Legal Representative Phone Number,string,Số ĐT người đại diện theo pháp luật/ chủ doanh nghiệp tư nhân,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.SO_DIEN_THOAI,"Prefix ""Legal Representative"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Director Name,string,Tên giám đốc/ tổng giám đốc,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.TEN_GIAM_DOC,"Prefix chủ thể ""Director"" — người khác với NNT.",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Director Phone Number,string,Số điện thoại giám đốc/ tổng giám đốc,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.SO_DIEN_THOAI_GD,"Prefix ""Director"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Life Cycle Status Code,string,"Trạng thái hoạt động: 00, 04: Đang hoạt động; 01: Ngừng HĐ đã hoàn thành thủ tục; 03: Ngừng HĐ chưa hoàn thành; 05: Ngừng KD có thời hạn; 06: Không HĐ tại địa chỉ đăng ký",Classification Value,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.TRANG_THAI_HOAT_DONG,Scheme: LIFE_CYCLE_STATUS.,Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Life Cycle Status Name,string,Tên trạng thái người nộp thuế. Giá trị denormalized từ nguồn,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.TEN_TRANG_THAI,Denormalized name tương ứng Life Cycle Status Code. Giữ nguyên từ nguồn.,Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Cessation Reason Description,string,Lý do ngừng hoạt động,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.LY_DO_NGUNG_HOAT_DONG,"Nhất quán prefix ""Cessation"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Cessation Type Code,string,Loại ngừng hoạt động: 1. Giải thể; 2. Phá sản; 3. Chuyển đổi loại hình DN; 4. Cho làm thủ tục giải thể; 5. Phá sản; 6. Tổ chức lại; 7. Thu hồi GP; 8. Đóng theo ĐVCQ; 9. Khác,Classification Value,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.LOAI_NGUNG_HOAT_DONG,Scheme: TAXPAYER_CESSATION_TYPE.,Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Cessation Date,date,Ngày ngừng hoạt động,Date,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.NGUNG_HD_NGAY,"Nhất quán prefix ""Cessation"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Cessation Reason,string,Lý do ngừng hoạt động (chi tiết),Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.NGUNG_HD_LY_DO,Nhóm trường NGUNG_HD_*. Khác với Cessation Reason Description (trường LY_DO_NGUNG_HOAT_DONG riêng).,Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Cessation Note,string,Ghi chú ngừng hoạt động,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.NGUNG_HD_GHI_CHU,Nhóm trường NGUNG_HD_*.,Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Cessation Notice Number,string,Số thông báo ngừng hoạt động,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.NGUNG_HD_SO_TBAO,Nhóm trường NGUNG_HD_*.,Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Temporary Suspension Start Date,date,Tạm nghỉ/Từ ngày,Date,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.TAM_NGHI_TU_NGAY,"Nhất quán prefix ""Temporary Suspension"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Temporary Suspension End Date,date,Tạm nghỉ/Đến ngày,Date,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.TAM_NGHI_DEN_NGAY,"Nhất quán prefix ""Temporary Suspension"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Temporary Suspension Reason,string,Lý do tạm nghỉ,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.TAM_NGHI_LY_DO,"Nhất quán prefix ""Temporary Suspension"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Temporary Suspension Notice Number,string,Số thông báo - tạm nghỉ,Text,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.TAM_NGHI_SO_TBAO,"Nhất quán prefix ""Temporary Suspension"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Registered Taxpayer,Temporary Suspension Notice Date,date,Ngày thông báo - tạm nghỉ,Date,True,False,DCST,THONG_TIN_DK_THUE,DCST.THONG_TIN_DK_THUE.TAM_NGHI_NGAY_TB_NNT,"Nhất quán prefix ""Temporary Suspension"".",Source System Code = 'DCST_THONG_TIN_DK_THUE',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Id,string,Id tự sinh (surrogate key),Surrogate Key,False,True,NHNCK,Units,,"PK surrogate. BCV: ""Organization"" (Involved Party). Đơn vị thuộc UBCK.",Source System Code = 'NHNCK_Units',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Code,string,Mã đơn vị. BK,Text,False,False,NHNCK,Units,NHNCK.Units.UnitCode,BK chính.,Source System Code = 'NHNCK_Units',
Involved Party,Regulatory Authority Organization Unit,Source System Code,string,Mã nguồn dữ liệu,Classification Value,False,False,NHNCK,Units,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_Units',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Type Code,string,Phân loại — Đơn vị (Unit),Classification Value,False,False,NHNCK,Units,,,Source System Code = 'NHNCK_Units',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Name,string,Tên đơn vị,Text,True,False,NHNCK,Units,NHNCK.Units.UnitName,,Source System Code = 'NHNCK_Units',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Description,string,Mô tả,Text,True,False,NHNCK,Units,NHNCK.Units.Description,,Source System Code = 'NHNCK_Units',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Status Code,string,Trạng thái,Classification Value,True,False,NHNCK,Units,NHNCK.Units.Status,Scheme: ORGANIZATION_UNIT_STATUS.,Source System Code = 'NHNCK_Units',
Involved Party,Regulatory Authority Organization Unit,Parent Organization Unit Id,string,FK đến đơn vị cha (Units),Surrogate Key,True,False,NHNCK,Units,,FK target: Regulatory Authority Organization Unit.Organization Unit Id.,Source System Code = 'NHNCK_Units',
Involved Party,Regulatory Authority Organization Unit,Parent Organization Unit Code,string,Mã đơn vị cha,Text,True,False,NHNCK,Units,,FK target: Regulatory Authority Organization Unit.Organization Unit Code. Pair with Parent Organization Unit Id.,Source System Code = 'NHNCK_Units',
Involved Party,Regulatory Authority Organization Unit,Sort Order,string,Thứ tự sắp xếp,Small Counter,True,False,NHNCK,Units,,,Source System Code = 'NHNCK_Units',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Id,string,Id tự sinh (surrogate key),Surrogate Key,False,True,NHNCK,Departments,,"PK surrogate. BCV: ""Organization"" (Involved Party). Phòng ban thuộc đơn vị UBCK.",Source System Code = 'NHNCK_Departments',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Code,string,Mã phòng ban. BK,Text,False,False,NHNCK,Departments,NHNCK.Departments.DepartmentCode,BK chính.,Source System Code = 'NHNCK_Departments',
Involved Party,Regulatory Authority Organization Unit,Source System Code,string,Mã nguồn dữ liệu,Classification Value,False,False,NHNCK,Departments,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_Departments',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Type Code,string,Phân loại — Phòng ban (Department),Classification Value,False,False,NHNCK,Departments,,,Source System Code = 'NHNCK_Departments',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Name,string,Tên phòng ban,Text,True,False,NHNCK,Departments,NHNCK.Departments.DepartmentName,,Source System Code = 'NHNCK_Departments',
Involved Party,Regulatory Authority Organization Unit,Organization Unit Description,string,Mô tả,Text,True,False,NHNCK,Departments,NHNCK.Departments.Description,,Source System Code = 'NHNCK_Departments',
