kpi_id,dashboard,kpi_name,kpi_description,requirement_group,kpi_category,source_module,mart_table,mart_column,column_role,logic
K_QLKD_41,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn điều lệ (Vốn góp CSH) — toàn thị trường,Vốn điều lệ (Vốn góp CSH) — toàn thị trường,Block 11 — Cơ cấu vốn chủ sở hữu toàn thị trường,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_42,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Lợi nhuận sau thuế chưa phân phối — toàn thị trường,Lợi nhuận sau thuế chưa phân phối — toàn thị trường,Block 11 — Cơ cấu vốn chủ sở hữu toàn thị trường,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e12 — Nghìn tỷ VNĐ"
K_QLKD_42,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Lợi nhuận sau thuế chưa phân phối — toàn thị trường,Lợi nhuận sau thuế chưa phân phối — toàn thị trường,Block 11 — Cơ cấu vốn chủ sở hữu toàn thị trường,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_RETAINED_EARNINGS>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_42,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Lợi nhuận sau thuế chưa phân phối — toàn thị trường,Lợi nhuận sau thuế chưa phân phối — toàn thị trường,Block 11 — Cơ cấu vốn chủ sở hữu toàn thị trường,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_43,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,"Quỹ, thặng dư vốn cổ phần — toàn thị trường","Quỹ, thặng dư vốn cổ phần — toàn thị trường",Block 11 — Cơ cấu vốn chủ sở hữu toàn thị trường,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e12 — Nghìn tỷ VNĐ"
K_QLKD_43,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,"Quỹ, thặng dư vốn cổ phần — toàn thị trường","Quỹ, thặng dư vốn cổ phần — toàn thị trường",Block 11 — Cơ cấu vốn chủ sở hữu toàn thị trường,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_RESERVES_PREMIUM>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_43,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,"Quỹ, thặng dư vốn cổ phần — toàn thị trường","Quỹ, thặng dư vốn cổ phần — toàn thị trường",Block 11 — Cơ cấu vốn chủ sở hữu toàn thị trường,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_44,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn khác — toàn thị trường,Vốn khác — toàn thị trường,Block 11 — Cơ cấu vốn chủ sở hữu toàn thị trường,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e12 — Nghìn tỷ VNĐ"
K_QLKD_44,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn khác — toàn thị trường,Vốn khác — toàn thị trường,Block 11 — Cơ cấu vốn chủ sở hữu toàn thị trường,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_OTHER_EQUITY>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_44,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn khác — toàn thị trường,Vốn khác — toàn thị trường,Block 11 — Cơ cấu vốn chủ sở hữu toàn thị trường,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_45,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn góp của chủ sở hữu trên BCTC — toàn thị trường,Vốn góp của chủ sở hữu trên BCTC — toàn thị trường,Block 12 — Biến động Vốn đầu tư chủ sở hữu theo quý,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_45,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn góp của chủ sở hữu trên BCTC — toàn thị trường,Vốn góp của chủ sở hữu trên BCTC — toàn thị trường,Block 12 — Biến động Vốn đầu tư chủ sở hữu theo quý,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_CHARTER_CAPITAL>' (share K_QLKD_41); Reporting Period Code = <quý chọn>
K_QLKD_46,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do chào bán công chúng,Vốn tăng thêm do chào bán công chúng,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Offering Value Amount,MEASURE,"SUM(""Offering Value Amount"") / 1e9 — Tỷ VNĐ"
K_QLKD_46,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do chào bán công chúng,Vốn tăng thêm do chào bán công chúng,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Offering Form Dimension Id,FILTER,Classification Dim (scheme SCMS_OFFERING_FORM) Classification Code = 'PUBLIC_OFFERING'
K_QLKD_46,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do chào bán công chúng,Vốn tăng thêm do chào bán công chúng,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Disclosure Date,FILTER,"BETWEEN <tháng chọn start, end>"
K_QLKD_47,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do chào bán riêng lẻ,Vốn tăng thêm do chào bán riêng lẻ,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Offering Value Amount,MEASURE,"SUM(""Offering Value Amount"") / 1e9 — Tỷ VNĐ"
K_QLKD_47,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do chào bán riêng lẻ,Vốn tăng thêm do chào bán riêng lẻ,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Offering Form Dimension Id,FILTER,Classification Dim (scheme SCMS_OFFERING_FORM) Classification Code = 'PRIVATE_OFFERING'
K_QLKD_47,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do chào bán riêng lẻ,Vốn tăng thêm do chào bán riêng lẻ,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Disclosure Date,FILTER,"BETWEEN <tháng chọn start, end>"
K_QLKD_48,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do chào bán khác,Vốn tăng thêm do chào bán khác,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Offering Value Amount,MEASURE,"SUM(""Offering Value Amount"") / 1e9 — Tỷ VNĐ"
K_QLKD_48,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do chào bán khác,Vốn tăng thêm do chào bán khác,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Offering Form Dimension Id,FILTER,Classification Dim (scheme SCMS_OFFERING_FORM) Classification Code = 'OTHER_OFFERING'
K_QLKD_48,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do chào bán khác,Vốn tăng thêm do chào bán khác,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Disclosure Date,FILTER,"BETWEEN <tháng chọn start, end>"
K_QLKD_49,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do phát hành trái phiếu riêng lẻ,Vốn tăng thêm do phát hành trái phiếu riêng lẻ,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Offering Value Amount,MEASURE,"SUM(""Offering Value Amount"") / 1e9 — Tỷ VNĐ"
K_QLKD_49,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do phát hành trái phiếu riêng lẻ,Vốn tăng thêm do phát hành trái phiếu riêng lẻ,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Offering Form Dimension Id,FILTER,Classification Dim (scheme SCMS_OFFERING_FORM) Classification Code = 'PRIVATE_BOND'
K_QLKD_49,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do phát hành trái phiếu riêng lẻ,Vốn tăng thêm do phát hành trái phiếu riêng lẻ,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Disclosure Date,FILTER,"BETWEEN <tháng chọn start, end>"
K_QLKD_50,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do phát hành trái phiếu ra công chúng,Vốn tăng thêm do phát hành trái phiếu ra công chúng,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Offering Value Amount,MEASURE,"SUM(""Offering Value Amount"") / 1e9 — Tỷ VNĐ"
K_QLKD_50,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do phát hành trái phiếu ra công chúng,Vốn tăng thêm do phát hành trái phiếu ra công chúng,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Offering Form Dimension Id,FILTER,Classification Dim (scheme SCMS_OFFERING_FORM) Classification Code = 'PUBLIC_BOND'
K_QLKD_50,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Vốn tăng thêm do phát hành trái phiếu ra công chúng,Vốn tăng thêm do phát hành trái phiếu ra công chúng,Block 13 — Nguồn vốn tăng thêm trong kỳ (chào bán + phát hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Offering Disclosure,Disclosure Date,FILTER,"BETWEEN <tháng chọn start, end>"
K_QLKD_51,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Cao (>150%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Cao (>150%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Securities Company Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_51,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Cao (>150%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Cao (>150%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,FILTER,"CAST(""Cell Value"" AS DECIMAL(10,4)) > 1.5 — bucket Cao (inline CAST per QLKD_O7)"
K_QLKD_51,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Cao (>150%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Cao (>150%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_CAPITAL_ADEQUACY_RATIO>' (QLKD_O5)
K_QLKD_51,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Cao (>150%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Cao (>150%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Date,FILTER,= <tháng chọn>
K_QLKD_52,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Trung bình (120-150%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Trung bình (120-150%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Securities Company Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_52,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Trung bình (120-150%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Trung bình (120-150%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,FILTER,"CAST(""Cell Value"" AS DECIMAL(10,4)) BETWEEN 1.2 AND 1.5 — bucket TB (inline CAST per QLKD_O7)"
K_QLKD_52,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Trung bình (120-150%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Trung bình (120-150%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_CAPITAL_ADEQUACY_RATIO>' (QLKD_O5)
K_QLKD_52,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Trung bình (120-150%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Trung bình (120-150%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Date,FILTER,= <tháng chọn>
K_QLKD_53,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Thấp (<120%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Thấp (<120%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Securities Company Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_53,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Thấp (<120%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Thấp (<120%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,FILTER,"CAST(""Cell Value"" AS DECIMAL(10,4)) < 1.2 — bucket Thấp (inline CAST per QLKD_O7)"
K_QLKD_53,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Thấp (<120%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Thấp (<120%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_CAPITAL_ADEQUACY_RATIO>' (QLKD_O5)
K_QLKD_53,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Số lượng CTCK tỷ lệ vốn khả dụng ở mức Thấp (<120%),Số lượng CTCK tỷ lệ vốn khả dụng ở mức Thấp (<120%),Block 14 — Tỷ lệ an toàn tài chính (số lượng CTCK theo mức tỷ lệ vốn khả dụng),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Date,FILTER,= <tháng chọn>
K_QLKD_54,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Tổng doanh thu — toàn thị trường,Tổng doanh thu — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_54,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Tổng doanh thu — toàn thị trường,Tổng doanh thu — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_REV_BROKERAGE>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_54,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Tổng doanh thu — toàn thị trường,Tổng doanh thu — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_55,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Lợi nhuận sau thuế — toàn thị trường,Lợi nhuận sau thuế — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_55,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Lợi nhuận sau thuế — toàn thị trường,Lợi nhuận sau thuế — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_REV_PROP_TRADING>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_55,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Lợi nhuận sau thuế — toàn thị trường,Lợi nhuận sau thuế — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_56,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Môi giới — toàn thị trường,Doanh thu theo nghiệp vụ Môi giới — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_56,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Môi giới — toàn thị trường,Doanh thu theo nghiệp vụ Môi giới — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_REV_ADVISORY>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_56,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Môi giới — toàn thị trường,Doanh thu theo nghiệp vụ Môi giới — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_57,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Tự doanh — toàn thị trường,Doanh thu theo nghiệp vụ Tự doanh — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_57,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Tự doanh — toàn thị trường,Doanh thu theo nghiệp vụ Tự doanh — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_REV_UNDERWRITING>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_57,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Tự doanh — toàn thị trường,Doanh thu theo nghiệp vụ Tự doanh — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_58,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Tư vấn — toàn thị trường,Doanh thu theo nghiệp vụ Tư vấn — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_58,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Tư vấn — toàn thị trường,Doanh thu theo nghiệp vụ Tư vấn — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_TOTAL_REVENUE>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_58,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Tư vấn — toàn thị trường,Doanh thu theo nghiệp vụ Tư vấn — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_59,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Bảo lãnh phát hành — toàn thị trường,Doanh thu theo nghiệp vụ Bảo lãnh phát hành — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_59,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Bảo lãnh phát hành — toàn thị trường,Doanh thu theo nghiệp vụ Bảo lãnh phát hành — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_NET_PROFIT_AFTER_TAX>' (QLKD_O5); Reporting Period Code = <quý chọn>
K_QLKD_59,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu theo nghiệp vụ Bảo lãnh phát hành — toàn thị trường,Doanh thu theo nghiệp vụ Bảo lãnh phát hành — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Object Type Dimension Id,FILTER,Classification Dim (scheme SCMS_MEMBER_OBJECT_TYPE) = SECURITIES_COMPANY
K_QLKD_60,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu hoạt động khác — toàn thị trường,Doanh thu hoạt động khác — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Cell Value,MEASURE,"SUM(CAST(""Cell Value"" AS DECIMAL(20,2))) / 1e9 — Tỷ VNĐ"
K_QLKD_60,Dashboard Giám sát tình hình hoạt động của CTCK toàn thị trường,Doanh thu hoạt động khác — toàn thị trường,Doanh thu hoạt động khác — toàn thị trường,Block 15 — Doanh thu và lợi nhuận toàn thị trường (theo nghiệp vụ),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Report Metadata Dimension Id,FILTER,JOIN Report Metadata Dim — Cell Code = '<BCTC_REV_OTHER>' (QLKD_O5); Reporting Period Code = <quý chọn>
